g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-731431,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,536,-0.4453,-0.4469,0.2552,0,0,0.2091,0.0008,0.225,0.0003,0.4198,0.581,0.9221,-0.21495937298669562,-0.3634134270649419,-0.0036217576862454725,None-gene-731431-0,None-gene-731431-0,Pseudolycoriella hygida,35572,41.8,1.44e-14,82.8,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,731431,731966,None-gene-916139,None-gene-1094620,mRNA
None-gene-733137,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,300,-0.5125,-0.5095,0.2535,0,0,0.1419,0.0304,0.1295,0.0484,0.3767,-0.723,-0.332,-0.8225592861857187,-0.11108563579502878,0.02921798637192452,None-gene-733137-0,None-gene-733137-0,Pseudolycoriella hygida,35572,56.0,2.42e-31,117,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,733137,733436,None-gene-81237,None-gene-1870582,mRNA
None-gene-737601,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,6527,1.2605,1.1438,0.2489,0,0,0.281,0.0,0.3101,0.0,0.3927,-0.2387,0.1337,1.8312533320588156,-1.2067468984990126,-0.3656900184747467,None-gene-737601-0,None-gene-737601-0,Bradysia odoriphaga,1564500,35.8,2.39e-46,182,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,737601,744127,None-gene-772812,None-gene-1660603,mRNA
None-gene-747060,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,444,-0.4715,-0.4713,0.2393,0,0,0.0094,0.8832,-0.0123,0.847,0.3874,-0.3987,-0.0202,-1.7186220596414856,0.2562842871411574,0.0528626115887921,None-gene-747060-0,None-gene-747060-0,Pararge aegeria aegeria,348720,51.7,6.38e-46,164,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,747060,747503,None-gene-344409,None-gene-683562,mRNA
None-gene-747957,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,3875,0.5054,0.4397,0.2384,0,0,0.2516,0.0,0.2053,0.001,0.4248,0.7321,1.0675,0.7178686050062466,-0.7372107659157994,-0.21844974182661483,None-gene-747957-0,None-gene-747957-0,Bradysia odoriphaga,1564500,84.8,2.51e-54,214,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,747957,751831,None-gene-765100,None-gene-1493461,mRNA
None-gene-765100,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1537,-0.1603,-0.1811,0.2209,0,0,0.1276,0.0414,0.1205,0.0542,0.4548,1.6398,1.9404,-0.5920810531560231,-0.20511504123064497,-0.060709792776659784,None-gene-765100-0,None-gene-765100-0,,,,,,,,,,,,0,Unassigned,,765100,766636,None-gene-1587300,None-gene-747957,mRNA
None-gene-772812,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,3316,0.3462,0.2912,0.2131,0,0,0.3228,0.0,0.248,0.0001,0.4116,0.3349,0.6854,0.9684899189247932,-0.8324205613224658,-0.23132112070367503,None-gene-772812-0,None-gene-772812-0,Bradysia odoriphaga,1564500,67.3,1.41e-176,538,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,772812,776127,None-gene-257665,None-gene-737601,mRNA
None-gene-782406,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,842,-0.3582,-0.3656,0.2033,0,0,0.0778,0.2145,0.0894,0.1537,0.399,-0.0459,0.3191,-1.047783014834704,-0.020107724499512435,-0.019185585315309513,None-gene-782406-0,None-gene-782406-0,Pyrenophora tritici-repentis,45151,59.5,1.24e-32,138,cellular organisms,131567,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,782406,783247,None-gene-1279145,None-gene-1883675,mRNA
None-gene-785303,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,387,-0.4878,-0.4864,0.2003,0,0,0.0071,0.9119,0.0131,0.8398,0.4031,0.0766,0.437,-1.6622824687908828,0.23197105466180873,0.02672772558326714,None-gene-785303-0,None-gene-785303-0,Contarinia nasturtii,265458,35.3,1.73e-16,85.5,cellular organisms,131567,Sciaroidea,41830,Sciaroidea,41830,1,Eumetazoa,6072,785303,785689,None-gene-1460464,None-gene-487453,mRNA
None-gene-787006,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,11756,2.7493,2.5321,0.1986,0,0,0.472,0.0,0.4617,0.0,0.3845,-0.4865,-0.1046,4.324061924036268,-2.2198127295245613,-0.7602167261077468,None-gene-787006-0,None-gene-787006-0,Bradysia odoriphaga,1564500,80.7,1.09e-16,101,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,787006,798761,None-gene-840397,None-gene-1395127,mRNA
None-gene-789170,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,943,-0.3294,-0.3388,0.1964,0,0,0.1807,0.0042,0.1611,0.0109,0.4178,0.5217,0.865,-0.42202340990965537,-0.26996885818191807,-0.06472419623602631,None-gene-789170-0,None-gene-789170-0,Camponotus floridanus,104421,59.4,2.26e-16,92.0,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,789170,790112,None-gene-1169716,None-gene-964219,mRNA
None-gene-802414,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,165,-0.551,-0.5454,0.1829,0,0,0.0821,0.2599,-0.0035,0.9623,0.4788,2.3659,2.6388,-1.5030748693284834,0.1827049918730657,-0.0013715662257877568,None-gene-802414-0,None-gene-802414-0,Blattella germanica,6973,52.5,6.48e-08,54.7,Arthropoda,6656,Diptera,7147,Diptera,7147,1,Eumetazoa,6072,802414,802578,None-gene-704056,None-gene-1401748,mRNA
None-gene-803082,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1787,-0.0891,-0.1147,0.1822,0,0,0.0867,0.1665,0.0736,0.2406,0.3783,-0.6739,-0.2849,-0.8288664838227278,-0.10525868633233688,-0.09205058473361255,None-gene-803082-0,None-gene-803082-0,Bradysia odoriphaga,1564500,35.9,4.13e-06,63.5,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,803082,804868,None-gene-1614045,None-gene-680105,mRNA
None-gene-819346,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,3142,0.2967,0.245,0.1657,0,0,0.3079,0.0,0.3389,0.0,0.394,-0.1982,0.1727,1.1604979981189028,-0.9232994177033739,-0.25178878837052643,None-gene-819346-0,None-gene-819346-0,Bradysia odoriphaga,1564500,60.7,6.38e-07,67.4,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,819346,822487,None-gene-1370867,None-gene-263646,mRNA
None-gene-832284,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,337,-0.502,-0.4997,0.1525,0,0,-0.0906,0.1547,-0.0965,0.1298,0.4125,0.3598,0.7093,-2.3811122887474863,0.5302139038995151,0.023308654939262777,None-gene-832284-0,None-gene-832284-0,Diabrotica balteata,107213,54.6,6.49e-17,84.7,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,832284,832620,None-gene-438194,None-gene-1580930,mRNA
None-gene-832716,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,371,-0.4923,-0.4907,0.1521,0,0,0.0556,0.3909,0.0555,0.3918,0.4124,0.3578,0.7075,-1.3585375654841252,0.11261596744810594,-0.026482610109736366,None-gene-832716-0,None-gene-832716-0,Helicoverpa armigera,29058,59.6,2.91e-12,73.9,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,832716,833086,None-gene-730004,None-gene-1230339,mRNA
None-gene-833363,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,2683,0.166,0.1232,0.1514,0,0,0.3474,0.0,0.3674,0.0,0.4092,0.2624,0.6157,1.276683918777612,-0.9672804193920317,-0.25048663709283986,None-gene-833363-0,None-gene-833363-0,Bradysia odoriphaga,1564500,28.9,1.17e-41,178,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,833363,836045,None-gene-1607431,None-gene-483545,mRNA
None-gene-840397,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,4741,0.7519,0.6696,0.1442,0,0,0.3451,0.0,0.296,0.0,0.3738,-0.8109,-0.4166,1.5592847908522196,-1.0740658756043382,-0.37195605638898516,None-gene-840397-0,None-gene-840397-0,Bradysia odoriphaga,1564500,93.0,9.12e-14,82.4,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,840397,845137,None-gene-1243683,None-gene-787006,mRNA
None-gene-853159,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,354,-0.4971,-0.4952,0.1312,0,0,0.0547,0.4056,0.0518,0.4313,0.4237,0.7005,1.0371,-1.3791297920319603,0.1229565037248284,-0.041857507162091946,None-gene-853159-0,None-gene-853159-0,Bradysia odoriphaga,1564500,63.0,2.61e-43,154,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,853159,853512,None-gene-1760505,None-gene-1326850,mRNA
None-gene-876916,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,687,-0.4023,-0.4068,0.1071,0,0,0.123,0.053,0.1626,0.0103,0.3974,-0.0965,0.2705,-0.6945790451559494,-0.16124726143837484,-0.10082204713153044,None-gene-876916-0,None-gene-876916-0,Bradysia odoriphaga,1564500,53.3,1.37e-72,248,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,876916,877602,None-gene-723080,None-gene-305554,mRNA
None-gene-880590,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,285,-0.5168,-0.5135,0.1033,0,0,0.1321,0.0346,0.1075,0.086,0.4561,1.6809,1.98,-0.9408179821004655,-0.050235553540328375,-0.08592078255518931,None-gene-880590-0,None-gene-880590-0,Holothuria leucospilota,206669,49.4,4.12e-13,75.1,root,1,Diptera,7147,Diptera,7147,1,Eumetazoa,6072,880590,880874,None-gene-597785,None-gene-1193500,mRNA
None-gene-881166,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,3260,0.3303,0.2764,0.1027,0,0,0.0656,0.2957,0.0669,0.2866,0.3868,-0.4162,-0.037,-0.5578332897849909,-0.21420898095602178,-0.23003572947967527,None-gene-881166-0,None-gene-881166-0,Tribolium castaneum,7070,24.6,8.32e-55,222,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,881166,884425,None-gene-206184,None-gene-1177466,mRNA
None-gene-885988,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,318,-0.5074,-0.5048,0.0978,0,0,0.0888,0.1693,0.0916,0.1562,0.3585,-1.2728,-0.8608,-1.139405905425793,0.026818601790494844,-0.07736892886791644,None-gene-885988-0,None-gene-885988-0,Spodoptera exigua,7107,40.8,4.93e-11,69.7,Spodoptera exigua,7107,,,Spodoptera exigua,7107,0,Eumetazoa,6072,885988,886305,None-gene-675125,None-gene-1115822,mRNA
None-gene-886431,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1038,-0.3024,-0.3136,0.0974,0,0,0.1511,0.0156,0.1598,0.0104,0.3979,-0.0813,0.2851,-0.5141829261271087,-0.22979455580035038,-0.13804752080072102,None-gene-886431-0,None-gene-886431-0,Bradysia odoriphaga,1564500,47.5,4.31e-62,224,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,886431,887468,None-gene-1438166,None-gene-220961,mRNA
None-gene-891853,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,4866,0.7875,0.7028,0.0918,0,0,0.1835,0.0032,0.2119,0.0006,0.4034,0.086,0.446,0.7371725956219416,-0.7474107365967283,-0.36594599990279825,None-gene-891853-0,None-gene-891853-0,Bradysia odoriphaga,1564500,92.1,1.18e-107,364,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,891853,896718,None-gene-220961,None-gene-254743,mRNA
None-gene-916139,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,972,-0.3212,-0.3311,0.0671,0,0,0.0882,0.1592,0.1097,0.0797,0.4311,0.9226,1.2506,-0.9200004546809838,-0.06411156332892651,-0.13740333680251562,None-gene-916139-0,None-gene-916139-0,Bradysia odoriphaga,1564500,47.6,2.82e-58,208,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,916139,917110,None-gene-587804,None-gene-731431,mRNA
None-gene-924458,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,20659,5.2842,4.896,0.0586,0,0,0.5896,0.0,0.5781,0.0,0.3755,-0.7589,-0.3666,7.36261486713695,-3.459495959334655,-1.4052712115252566,None-gene-924458-0,None-gene-924458-0,Bradysia odoriphaga,1564500,66.9,1.59e-38,159,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,924458,945116,None-gene-706257,None-gene-206184,mRNA
None-gene-964219,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,356,-0.4966,-0.4947,0.0182,0,0,0.1648,0.0102,0.2043,0.0014,0.4129,0.3736,0.7227,-0.49939419890222125,-0.23393119503956142,-0.16625817439361956,None-gene-964219-0,None-gene-964219-0,Parnassius apollo,110799,43.7,2.71e-08,62.4,Ditrysia,37567,,,Ditrysia,37567,0,Eumetazoa,6072,964219,964574,None-gene-789170,None-gene-473250,mRNA
None-gene-966104,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,684,-0.4032,-0.4076,0.0162,0,0,0.1291,0.039,0.0898,0.1522,0.4371,1.106,1.4271,-0.9118218351735407,-0.05413401531514976,-0.17673906244555676,None-gene-966104-0,None-gene-966104-0,Manduca sexta,7130,50.0,1.30e-61,216,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,966104,966787,None-gene-1335811,None-gene-986427,mRNA
None-gene-986427,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1338,-0.217,-0.2339,0.0058,0,0,0.1414,0.0237,0.1553,0.0129,0.4365,1.086,1.4078,-0.4926807121679094,-0.23320188287244875,-0.22404847691875177,None-gene-986427-0,None-gene-986427-0,Lasius niger,67767,54.4,4.72e-163,505,Lasius niger,67767,,,Lasius niger,67767,0,Eumetazoa,6072,986427,987764,None-gene-966104,None-gene-1778940,mRNA
None-gene-987779,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,2276,0.0501,0.0151,0.0082,0,0,0.0625,0.3188,0.0342,0.5855,0.4297,0.8812,1.2108,-0.9283800655429045,-0.0505752655852963,-0.24961988534759066,None-gene-987779-0,None-gene-987779-0,Lasius niger,67767,43.3,6.22e-43,181,Lasius niger,67767,,,Lasius niger,67767,0,Eumetazoa,6072,987779,990054,None-gene-1495541,None-gene-1198920,mRNA
None-gene-1008027,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,2603,0.1432,0.1019,0.0291,0,0,0.0545,0.3855,0.0244,0.6981,0.4502,1.5027,1.8086,-0.9049037643634427,-0.06178668589846411,-0.248688118188393,None-gene-1008027-0,None-gene-1008027-0,Bradysia odoriphaga,1564500,34.7,8.90e-24,116,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1008027,1010629,None-gene-518227,None-gene-1078837,mRNA
None-gene-1029606,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1320,-0.2221,-0.2387,0.0498,0,0,0.1943,0.0018,0.1438,0.0214,0.4348,1.0369,1.3605,-0.3413618047997255,-0.28811135284362877,-0.2070910163955166,None-gene-1029606-0,None-gene-1029606-0,Bradysia odoriphaga,1564500,55.9,3.67e-22,111,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1029606,1030925,None-gene-1321203,None-gene-548709,mRNA
None-gene-1048088,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,901,-0.3414,-0.35,0.0682,0,0,0.1823,0.0034,0.1849,0.003,0.4173,0.5065,0.8504,-0.3576531452350344,-0.29036813280578805,-0.16385689485774732,None-gene-1048088-0,None-gene-1048088-0,,,,,,,,,,,,0,Unassigned,,1048088,1048988,None-gene-1227241,None-gene-388220,mRNA
None-gene-1052228,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1969,-0.0373,-0.0664,0.0735,0,0,0.2428,0.0001,0.2482,0.0001,0.42,0.588,0.9289,0.3330641614870552,-0.5740185577332956,-0.23869313015450383,None-gene-1052228-0,None-gene-1052228-0,Bradysia odoriphaga,1564500,75.4,1.43e-83,286,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1052228,1054196,None-gene-1957230,None-gene-1959626,mRNA
None-gene-1074540,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1393,-0.2013,-0.2193,0.0956,0,0,0.2281,0.0002,0.1723,0.0057,0.4228,0.6733,1.0109,-0.10783602129606183,-0.38578979464088986,-0.18584483605218585,None-gene-1074540-0,None-gene-1074540-0,Contarinia nasturtii,265458,36.6,5.16e-54,199,cellular organisms,131567,Sciaroidea,41830,Sciaroidea,41830,1,Eumetazoa,6072,1074540,1075932,None-gene-1959626,None-gene-1319137,mRNA
None-gene-1078837,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1023,-0.3067,-0.3176,0.0996,0,0,0.0383,0.542,0.0411,0.5131,0.4712,2.1353,2.417,-1.3050206938138547,0.09325198617678176,-0.09870687651043318,None-gene-1078837-0,None-gene-1078837-0,Bradysia odoriphaga,1564500,66.6,4.88e-152,442,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1078837,1079859,None-gene-1008027,None-gene-1456632,mRNA
None-gene-1094535,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,453,-0.469,-0.4689,0.115,0,0,0.0618,0.3247,0.0875,0.1629,0.4658,1.9726,2.2605,-1.2143057874272414,0.052392642544585435,-0.061998874602417486,None-gene-1094535-0,None-gene-1094535-0,Phthorimaea operculella,192464,54.6,4.06e-46,160,Neoptera,33340,Diptera,7147,Diptera,7147,1,Eumetazoa,6072,1094535,1094987,None-gene-166658,None-gene-1226319,mRNA
None-gene-1094620,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,342,-0.5006,-0.4984,0.115,0,0,0.1305,0.0507,0.1533,0.0214,0.462,1.8578,2.1501,-0.7840448365633824,-0.12233610442676651,-0.07827497937986833,None-gene-1094620-0,None-gene-1094620-0,Cryptotermes secundus,105785,41.1,9.94e-12,67.8,Cryptotermes secundus,105785,,,Cryptotermes secundus,105785,0,Eumetazoa,6072,1094620,1094961,None-gene-731431,None-gene-126530,mRNA
None-gene-1097381,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,430,-0.4755,-0.475,0.1179,0,0,-0.0071,0.9106,-0.0105,0.8669,0.3721,-0.8613,-0.4651,-1.7828324684053167,0.2883766196630096,-0.03653164912610589,None-gene-1097381-0,None-gene-1097381-0,Tenebrio molitor,7067,49.0,1.07e-20,91.7,Polyphaga,41084,,,Polyphaga,41084,0,Eumetazoa,6072,1097381,1097810,None-gene-1533978,None-gene-1760505,mRNA
None-gene-1099443,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,343,-0.5003,-0.4981,0.1199,0,0,0.0814,0.2003,0.0949,0.1353,0.4636,1.9052,2.1957,-1.1477877578175575,0.026970147816279197,-0.05861194296010907,None-gene-1099443-0,None-gene-1099443-0,Bradysia odoriphaga,1564500,100,1.63e-17,83.6,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1099443,1099785,None-gene-467933,None-gene-364267,mRNA
None-gene-1113295,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1472,-0.1788,-0.1984,0.1351,0,0,0.0545,0.3853,0.0593,0.3444,0.4572,1.713,2.0108,-1.0731695777091834,-0.0046421372260945495,-0.10072950287531478,None-gene-1113295-0,None-gene-1113295-0,Periplaneta americana,6978,51.4,3.00e-58,208,Neoptera,33340,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,1113295,1114766,None-gene-364267,None-gene-1587300,mRNA
None-gene-1115481,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,258,-0.5245,-0.5207,0.1361,0,0,-0.044,0.5025,-0.0804,0.2203,0.4612,1.8351,2.1283,-2.1824605777169546,0.45520812869012894,-0.0013209893373655752,None-gene-1115481-0,None-gene-1115481-0,Hyposmocoma kahamanoa,1477025,36.0,4.05e-11,68.9,Neoptera,33340,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,1115481,1115738,None-gene-1735012,None-gene-1802035,mRNA
None-gene-1115822,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,249,-0.527,-0.5231,0.1365,0,0,0.0713,0.2715,0.0514,0.428,0.4739,2.2179,2.4965,-1.3467089583081604,0.11209536574802317,-0.03773709236546868,None-gene-1115822-0,None-gene-1115822-0,Pseudolycoriella hygida,35572,73.7,4.79e-28,117,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,1115822,1116070,None-gene-885988,None-gene-304996,mRNA
None-gene-1149394,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1112,-0.2813,-0.294,0.1715,0,0,0.3055,0.0,0.2442,0.0001,0.4667,2.0011,2.2879,0.3343052255021072,-0.5701502999716007,-0.13535351935818285,None-gene-1149394-0,None-gene-1149394-0,Bradysia odoriphaga,1564500,96.4,9.66e-140,413,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,1149394,1150505,None-gene-313230,None-gene-1235672,mRNA
None-gene-1155813,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1533,-0.1615,-0.1822,0.1785,0,0,0.0477,0.4471,0.036,0.5662,0.4181,0.5313,0.8743,-1.1547489297244657,0.02795522508639607,-0.06790152079341272,None-gene-1155813-0,None-gene-1155813-0,Diaphorina citri,121845,42.0,1.23e-29,136,Neoptera,33340,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,1155813,1157345,None-gene-1345441,None-gene-1279145,mRNA
None-gene-1169716,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,278,-0.5188,-0.5154,0.1914,0,0,0.0362,0.5867,0.0235,0.7243,0.4245,0.7227,1.0583,-1.5525981746723565,0.19095211820944238,0.015913020720811008,None-gene-1169716-0,None-gene-1169716-0,Diabrotica balteata,107213,69.2,1.25e-16,79.7,Neoptera,33340,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,1169716,1169993,None-gene-1185565,None-gene-789170,mRNA
None-gene-1177466,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,2230,0.037,0.0029,0.2013,0,0,0.1376,0.0277,0.1604,0.0102,0.4717,2.153,2.434,-0.25357314608596054,-0.3471806408954751,-0.11748720348578277,None-gene-1177466-0,None-gene-1177466-0,Bradysia odoriphaga,1564500,90.7,1.12e-114,373,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1177466,1179695,None-gene-881166,None-gene-1674593,mRNA
None-gene-1185565,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,458,-0.4675,-0.4676,0.2077,0,0,0.1077,0.0855,0.1655,0.008,0.4127,0.3658,0.7152,-0.7929855028112184,-0.13080951787185463,-0.0028046105202024973,None-gene-1185565-0,None-gene-1185565-0,Pseudolycoriella hygida,35572,62.8,5.97e-19,90.5,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,1185565,1186022,None-gene-1660603,None-gene-1169716,mRNA
None-gene-1186600,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,1010,-0.3104,-0.321,0.2093,0,0,0.1252,0.0454,0.1068,0.0883,0.3832,-0.5263,-0.1429,-0.7781519470508239,-0.126062446178136,-0.040177086400483966,None-gene-1186600-0,None-gene-1186600-0,Toxorhynchites rutilus septentrionalis,329112,36.3,2.83e-08,67.4,Eukaryota,2759,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,1186600,1187609,None-gene-121699,None-gene-81237,mRNA
None-gene-1191397,contig_150,267,1964095,0.0057,2100.0562,3512.1426,0.9295,0.0,0.3761,1.7018,2336,0.0672,0.031,0.2156,0,0,0.0987,0.1154,0.0681,0.278,0.4358,1.0653,1.3879,-0.6626829809962991,-0.17341227285867222,-0.10056125232964937,None-gene-1191397-0,None-gene-1191397-0,Pseudolycoriella hygida,35572,50.8,1.55e-68,238,Pancrustacea,197562,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,1191397,1193732,None-gene-365982,None-gene-723947,mRNA
