g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
GBPCPCFC_00954,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,438,-0.6684,-0.6142,0.9387,0,0,0.1216,0.0559,0.1824,0.0039,0.3219,-0.6838,-0.558,-1.2197948367147988,-1.0485180699497956,1.1374892677665245,GBPCPCFC_00954-0,GBPCPCFC_00954-0,Parachlamydia sp. AcF125,2795736,70.4,1.21e-66,209,Bacteria,2,,,Bacteria,2,0,Bacteria,2,41336,41773,GBPCPCFC_00953,GBPCPCFC_00955,mRNA
GBPCPCFC_00955,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,558,-0.5114,-0.4505,0.9375,0,0,0.022,0.734,0.0621,0.3368,0.31,-1.0232,-0.664,-1.2307226732274734,-1.711842198822609,1.0945314542753377,GBPCPCFC_00955-0,GBPCPCFC_00955-0,Rickettsia tamurae subsp. buchneri,1462938,92.8,3.29e-119,345,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,42165,42722,GBPCPCFC_00954,GBPCPCFC_00956,mRNA
GBPCPCFC_00956,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,852,-0.1267,-0.0492,0.9365,0,0,0.2092,0.0008,0.1908,0.0022,0.4014,1.587,0.1515,-1.3629618527043237,-0.09818418137194436,1.0689871257299357,GBPCPCFC_00956-0,GBPCPCFC_00956-0,spotted fever group,114277,90.3,6.95e-146,431,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,42831,43682,GBPCPCFC_00955,GBPCPCFC_00957,mRNA
GBPCPCFC_00957,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.9352,0,0,0.0884,0.1584,0.0686,0.2745,0.3671,0.6076,-0.1545,-1.3831302230473344,-0.6905712033349692,1.0137997850053164,GBPCPCFC_00957-0,GBPCPCFC_00957-0,Rickettsia bellii,33990,92.6,6.54e-248,686,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,43701,44795,GBPCPCFC_00956,GBPCPCFC_00958,mRNA
GBPCPCFC_00958,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1197,0.3248,0.4217,0.9332,0,0,0.3055,0.0,0.4169,0.0,0.3601,0.406,-0.2175,-1.3876580144867363,1.5421475779336329,1.0826181711052592,GBPCPCFC_00958-0,GBPCPCFC_00958-0,Rickettsia endosymbiont of Platyusa sonomae,2878924,38.7,2.99e-42,169,Rickettsiales,766,,,Rickettsiales,766,0,Alphaproteobacteria,28211,45036,46232,GBPCPCFC_00957,GBPCPCFC_00959,mRNA
GBPCPCFC_00959,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1047,0.1285,0.217,0.9315,0,0,0.2125,0.0006,0.1712,0.006,0.3668,0.5973,-0.1577,-1.414843558861264,0.1112997105197971,1.0258938041432344,GBPCPCFC_00959-0,GBPCPCFC_00959-0,Rickettsia endosymbiont of Platyusa sonomae,2878924,34.1,1.71e-20,105,Rickettsia endosymbiont of Platyusa sonomae,2878924,,,Rickettsia endosymbiont of Platyusa sonomae,2878924,0,Alphaproteobacteria,28211,46195,47241,GBPCPCFC_00958,GBPCPCFC_00960,mRNA
GBPCPCFC_00960,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,102,-1.1081,-1.0729,0.9294,0,0,-0.0999,0.2992,-0.0846,0.3796,0.3431,-0.0776,-0.3686,-1.1267008593273937,-3.3346889020979487,1.1010882962399366,GBPCPCFC_00960-0,GBPCPCFC_00960-0,,,,,,,,,,,,0,Unassigned,,47581,47682,GBPCPCFC_00959,GBPCPCFC_00961,mRNA
GBPCPCFC_00961,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,150,-1.0453,-1.0073,0.9292,0,0,0.1094,0.2116,0.0626,0.4761,0.2733,-2.0717,-0.9916,-1.2175034765330066,-1.8976409985588507,1.1103612040764403,GBPCPCFC_00961-0,GBPCPCFC_00961-0,,,,,,,,,,,,0,Unassigned,,47755,47904,GBPCPCFC_00960,GBPCPCFC_00962,mRNA
GBPCPCFC_00962,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,276,-0.8804,-0.8354,0.9282,0,0,0.0541,0.4319,0.0606,0.3786,0.3587,0.3668,-0.2297,-1.2020752335540794,-1.9635726781691736,1.1015650552978513,GBPCPCFC_00962-0,GBPCPCFC_00962-0,Sphingobacteriaceae bacterium,2021370,45.8,1.54e-14,73.6,Bacteria,2,,,Bacteria,2,0,Bacteria,2,48376,48651,GBPCPCFC_00961,GBPCPCFC_00963,mRNA
GBPCPCFC_00963,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,450,-0.6527,-0.5979,0.9277,0,0,0.07,0.2724,0.0472,0.4593,0.3778,0.9119,-0.0594,-1.2551211938348517,-1.7095499238998848,1.0714857977931607,GBPCPCFC_00963-0,GBPCPCFC_00963-0,Rickettsia massiliae,35791,91.0,7.36e-86,266,cellular organisms,131567,Neoptera,33340,Neoptera,33340,1,Eumetazoa,6072,48717,49166,GBPCPCFC_00962,GBPCPCFC_00964,mRNA
GBPCPCFC_00964,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1293,0.4504,0.5527,0.927,0,0,0.1647,0.0083,0.1982,0.0014,0.3534,0.2167,-0.2766,-1.414466324018902,0.3378223733994198,1.0032998095078414,GBPCPCFC_00964-0,GBPCPCFC_00964-0,Legionella,445,56.7,6.50e-173,501,cellular organisms,131567,cellular organisms,131567,cellular organisms,131567,1,cellular organisms,131567,49222,50514,GBPCPCFC_00963,GBPCPCFC_00965,mRNA
GBPCPCFC_00965,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,465,-0.6331,-0.5774,0.9247,0,0,0.0188,0.7641,0.0614,0.328,0.3484,0.0723,-0.3217,-1.213062513743537,-1.8524220130104418,1.0767892694980163,GBPCPCFC_00965-0,GBPCPCFC_00965-0,Rickettsia massiliae,35791,94.2,3.84e-102,307,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,50743,51207,GBPCPCFC_00964,GBPCPCFC_00966,mRNA
GBPCPCFC_00966,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1863,1.1963,1.3307,0.9241,0,0,0.1159,0.0641,0.1371,0.0283,0.3226,-0.6644,-0.5519,-1.5218647583806684,0.6946689774978091,0.9132553437672188,GBPCPCFC_00966-0,GBPCPCFC_00966-0,spotted fever group,114277,77.6,0.0,928,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,51202,53064,GBPCPCFC_00965,GBPCPCFC_00967,mRNA
GBPCPCFC_00967,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,420,-0.692,-0.6388,0.9211,0,0,0.1509,0.0174,0.1887,0.0029,0.3976,1.4787,0.1177,-1.238682420146719,-0.9284605331319533,1.0961290180585759,GBPCPCFC_00967-0,GBPCPCFC_00967-0,spotted fever group,114277,66.7,1.70e-54,181,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,53209,53628,GBPCPCFC_00966,GBPCPCFC_00968,mRNA
GBPCPCFC_00968,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,438,-0.6684,-0.6142,0.9202,0,0,0.1172,0.0692,0.1769,0.0059,0.3219,-0.6838,-0.558,-1.223187263556886,-1.0845475922684946,1.093607013606926,GBPCPCFC_00968-0,GBPCPCFC_00968-0,Parachlamydia sp. AcF125,2795736,69.7,4.93e-66,207,Bacteria,2,,,Bacteria,2,0,Bacteria,2,53823,54260,GBPCPCFC_00967,GBPCPCFC_00969,mRNA
GBPCPCFC_00969,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,399,-0.7195,-0.6675,0.9189,0,0,0.2141,0.0011,0.2249,0.0006,0.3283,-0.5009,-0.5008,-1.2638166579189614,-0.5703963447101148,1.0953907618922993,GBPCPCFC_00969-0,GBPCPCFC_00969-0,spotted fever group,114277,62.5,4.68e-43,154,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,54652,55050,GBPCPCFC_00968,GBPCPCFC_00970,mRNA
GBPCPCFC_00970,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,171,-1.0178,-0.9787,0.9178,0,0,0.1882,0.0089,0.2112,0.0033,0.3392,-0.1906,-0.4039,-1.2068409317153652,-1.032300901784792,1.120620006520519,GBPCPCFC_00970-0,GBPCPCFC_00970-0,Rickettsia endosymbiont of Pseudomimeciton antennatum,2878923,83.6,7.64e-25,102,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,55398,55568,GBPCPCFC_00969,GBPCPCFC_00971,mRNA
GBPCPCFC_00971,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,372,-0.7548,-0.7043,0.9175,0,0,0.0546,0.3985,0.0228,0.7246,0.3683,0.6406,-0.1442,-1.2429276748888665,-1.9613101370438484,1.0515007012078632,GBPCPCFC_00971-0,GBPCPCFC_00971-0,Rickettsia parkeri,35792,87.0,2.83e-69,222,cellular organisms,131567,Neoptera,33340,Neoptera,33340,1,Eumetazoa,6072,55627,55998,GBPCPCFC_00970,GBPCPCFC_00972,mRNA
GBPCPCFC_00972,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,438,-0.6684,-0.6142,0.9164,0,0,0.0953,0.1412,0.1632,0.0113,0.3174,-0.8142,-0.5987,-1.2145988602735596,-1.2220819849698417,1.0838087481368286,GBPCPCFC_00972-0,GBPCPCFC_00972-0,Parachlamydia sp. AcF125,2795736,69.0,1.64e-64,204,Bacteria,2,,,Bacteria,2,0,Bacteria,2,56390,56827,GBPCPCFC_00971,GBPCPCFC_00973,mRNA
GBPCPCFC_00973,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,801,-0.1934,-0.1188,0.9157,0,0,0.0802,0.201,0.1151,0.0661,0.3596,0.3912,-0.2221,-1.2994503133392261,-0.9600816263855587,1.0229949265098135,GBPCPCFC_00973-0,GBPCPCFC_00973-0,Rickettsia bellii,33990,94.7,1.61e-167,478,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,56828,57628,GBPCPCFC_00972,GBPCPCFC_00974,mRNA
GBPCPCFC_00974,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,315,-0.8294,-0.7821,0.9145,0,0,0.0297,0.6601,0.0927,0.1697,0.346,0.0051,-0.3428,-1.1778276846938214,-1.9015476423838429,1.0809644621743768,GBPCPCFC_00974-0,GBPCPCFC_00974-0,Rickettsia endosymbiont of Ixodes scapularis,444612,71.2,8.31e-38,139,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,57640,57954,GBPCPCFC_00973,GBPCPCFC_00975,mRNA
GBPCPCFC_00975,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,294,-0.8569,-0.8108,0.9138,0,0,0.2729,0.0001,0.2981,0.0,0.3265,-0.552,-0.5168,-1.2507465600610037,-0.21706879837201176,1.1123330525341661,GBPCPCFC_00975-0,GBPCPCFC_00975-0,spotted fever group,114277,90.7,4.57e-59,188,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,58090,58383,GBPCPCFC_00974,GBPCPCFC_00976,mRNA
GBPCPCFC_00976,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1926,1.2787,1.4167,0.9127,0,0,0.2726,0.0,0.3102,0.0,0.3131,-0.9361,-0.6368,-1.5652748583766432,2.0236810187610996,0.9133282574875671,GBPCPCFC_00976-0,GBPCPCFC_00976-0,Rickettsia endosymbiont of Oedothorax gibbosus,931099,30.2,1.61e-32,145,Rickettsia endosymbiont of Oedothorax gibbosus,931099,,,Rickettsia endosymbiont of Oedothorax gibbosus,931099,0,Alphaproteobacteria,28211,58867,60792,GBPCPCFC_00975,GBPCPCFC_00977,mRNA
GBPCPCFC_00977,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,822,-0.1659,-0.0901,0.9097,0,0,0.0309,0.6225,0.076,0.2258,0.3613,0.4416,-0.2064,-1.287932376323195,-1.2700338475426405,1.001324507544441,GBPCPCFC_00977-0,GBPCPCFC_00977-0,Legionella pneumophila subsp. pneumophila,91891,59.9,1.03e-112,342,cellular organisms,131567,cellular organisms,131567,cellular organisms,131567,1,cellular organisms,131567,60902,61723,GBPCPCFC_00976,GBPCPCFC_00978,mRNA
GBPCPCFC_00978,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,462,-0.637,-0.5815,0.9086,0,0,0.1434,0.024,0.1861,0.0033,0.3268,-0.5432,-0.5141,-1.2452807744098768,-0.9108921666340114,1.0624762389552813,GBPCPCFC_00978-0,GBPCPCFC_00978-0,Parachlamydia sp. AcF125,2795736,73.1,1.85e-63,201,Bacteria,2,,,Bacteria,2,0,Bacteria,2,61635,62096,GBPCPCFC_00977,GBPCPCFC_00979,mRNA
GBPCPCFC_00979,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,420,-0.692,-0.6388,0.9076,0,0,0.1965,0.0019,0.2151,0.0006,0.3952,1.4107,0.0964,-1.262133074158077,-0.6481373511346411,1.0663557265940289,GBPCPCFC_00979-0,GBPCPCFC_00979-0,spotted fever group,114277,67.4,7.35e-56,184,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,62291,62710,GBPCPCFC_00978,GBPCPCFC_00980,mRNA
GBPCPCFC_00980,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1845,1.1727,1.3062,0.9068,0,0,0.133,0.0334,0.1643,0.0085,0.3415,-0.1254,-0.3835,-1.5207903032746357,0.8353739630012208,0.8822697489086583,GBPCPCFC_00980-0,GBPCPCFC_00980-0,Rickettsia endosymbiont of Oedothorax gibbosus,931099,77.4,0.0,932,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,62856,64700,GBPCPCFC_00979,GBPCPCFC_00981,mRNA
GBPCPCFC_00981,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.9039,0,0,0.1185,0.0583,0.1037,0.0978,0.3699,0.6858,-0.1301,-1.3942287024436681,-0.44356629530120056,0.948782079409278,GBPCPCFC_00981-0,GBPCPCFC_00981-0,Rickettsia bellii,33990,92.9,1.18e-250,692,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,64790,65884,GBPCPCFC_00980,GBPCPCFC_00982,mRNA
GBPCPCFC_00982,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,330,-0.8098,-0.7617,0.9023,0,0,0.0462,0.4841,0.0608,0.3569,0.3576,0.3348,-0.2397,-1.2120561486674386,-1.9216329349793357,1.0366576281433004,GBPCPCFC_00982-0,GBPCPCFC_00982-0,Sphingobacteriaceae bacterium,2021370,45.1,3.36e-13,70.9,Bacteria,2,,,Bacteria,2,0,Bacteria,2,65879,66208,GBPCPCFC_00981,GBPCPCFC_00983,mRNA
GBPCPCFC_00983,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,189,-0.9943,-0.9541,0.9012,0,0,0.1416,0.0358,0.1681,0.0125,0.3651,0.5492,-0.1728,-1.2010554155651194,-1.347824842080052,1.0728951994840552,GBPCPCFC_00983-0,GBPCPCFC_00983-0,spotted fever group,114277,69.0,1.36e-17,85.1,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,66625,66813,GBPCPCFC_00982,GBPCPCFC_00984,mRNA
GBPCPCFC_00984,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1293,0.4504,0.5527,0.9009,0,0,0.1946,0.0018,0.2111,0.0007,0.3542,0.2388,-0.2697,-1.4357115490642496,0.5074971131315312,0.9423978248349439,GBPCPCFC_00984-0,GBPCPCFC_00984-0,Legionella,445,56.7,1.31e-172,500,cellular organisms,131567,cellular organisms,131567,cellular organisms,131567,1,cellular organisms,131567,66824,68116,GBPCPCFC_00983,GBPCPCFC_00985,mRNA
GBPCPCFC_00985,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,732,-0.2837,-0.213,0.8988,0,0,0.1831,0.0033,0.2164,0.0005,0.3566,0.3057,-0.2488,-1.3145922079781154,-0.27789110876490064,1.0104589045240338,GBPCPCFC_00985-0,GBPCPCFC_00985-0,spotted fever group,114277,65.6,7.22e-99,301,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,68252,68983,GBPCPCFC_00984,GBPCPCFC_00986,mRNA
GBPCPCFC_00986,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1830,1.1531,1.2857,0.8975,0,0,0.1134,0.0701,0.1856,0.0029,0.323,-0.6543,-0.5488,-1.49417088221173,0.8074853698039127,0.8737221026521602,GBPCPCFC_00986-0,GBPCPCFC_00986-0,spotted fever group,114277,76.5,0.0,915,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,69128,70957,GBPCPCFC_00985,GBPCPCFC_00987,mRNA
GBPCPCFC_00987,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,282,-0.8726,-0.8272,0.8948,0,0,0.0068,0.9206,0.0314,0.6433,0.3652,0.554,-0.1712,-1.1897523436341926,-2.24999855950035,1.021700960129287,GBPCPCFC_00987-0,GBPCPCFC_00987-0,Sphingobacteriaceae bacterium,2021370,45.8,1.66e-14,73.6,Bacteria,2,,,Bacteria,2,0,Bacteria,2,70945,71226,GBPCPCFC_00986,GBPCPCFC_00988,mRNA
GBPCPCFC_00988,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,957,0.0107,0.0941,0.8937,0,0,0.3292,0.0,0.3476,0.0,0.349,0.0901,-0.3162,-1.402028961278771,1.08097082382849,0.9921225042235533,GBPCPCFC_00988-0,GBPCPCFC_00988-0,spotted fever group,114277,65.6,2.43e-136,400,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,71669,72625,GBPCPCFC_00987,GBPCPCFC_00989,mRNA
GBPCPCFC_00989,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1842,1.1688,1.3021,0.8921,0,0,0.1485,0.0174,0.1775,0.0044,0.336,-0.2802,-0.4319,-1.5281091167139407,0.9415819869544954,0.8507096469724781,GBPCPCFC_00989-0,GBPCPCFC_00989-0,spotted fever group,114277,78.4,0.0,932,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,72771,74612,GBPCPCFC_00988,GBPCPCFC_00990,mRNA
GBPCPCFC_00990,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,243,-0.9236,-0.8804,0.8892,0,0,-0.0343,0.6359,-0.1062,0.1415,0.3745,0.8179,-0.0888,-1.2230192703061498,-2.9449091491284105,0.9717388592707153,GBPCPCFC_00990-0,GBPCPCFC_00990-0,bacterium,1869227,91.5,1.02e-35,134,cellular organisms,131567,Neoptera,33340,Neoptera,33340,1,Eumetazoa,6072,74682,74924,GBPCPCFC_00989,GBPCPCFC_00991,mRNA
GBPCPCFC_00991,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,870,-0.1031,-0.0246,0.8889,0,0,0.1203,0.0545,0.1237,0.0481,0.3713,0.7259,-0.1176,-1.3442320836781825,-0.6700556406829242,0.9486862825999043,GBPCPCFC_00991-0,GBPCPCFC_00991-0,Rickettsia bellii,33990,94.1,7.43e-200,561,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,74909,75778,GBPCPCFC_00990,GBPCPCFC_00992,mRNA
GBPCPCFC_00992,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,159,-1.0335,-0.9951,0.8876,0,0,0.0478,0.5509,0.0303,0.7058,0.3396,-0.178,-0.4,-1.1983704849626655,-2.249302152118646,1.01259917578749,GBPCPCFC_00992-0,GBPCPCFC_00992-0,,,,,,,,,,,,0,Unassigned,,75773,75931,GBPCPCFC_00991,GBPCPCFC_00993,mRNA
GBPCPCFC_00993,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,234,-0.9354,-0.8927,0.8867,0,0,0.1357,0.0641,0.1141,0.1201,0.3162,-0.846,-0.6087,-1.2361867422861568,-1.4962889125684258,1.0156946859389926,GBPCPCFC_00993-0,GBPCPCFC_00993-0,,,,,,,,,,,,0,Unassigned,,76384,76617,GBPCPCFC_00992,GBPCPCFC_00994,mRNA
GBPCPCFC_00994,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.8863,0,0,0.0889,0.1561,0.0713,0.2554,0.3699,0.6858,-0.1301,-1.3923462499225912,-0.6763833104413884,0.9018206310457865,GBPCPCFC_00994-0,GBPCPCFC_00994-0,Rickettsia bellii,33990,92.9,1.18e-250,692,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,76629,77723,GBPCPCFC_00993,GBPCPCFC_00995,mRNA
GBPCPCFC_00995,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,174,-1.0139,-0.9746,0.8846,0,0,0.1792,0.017,0.1518,0.0437,0.3276,-0.5219,-0.5074,-1.2381000596982694,-1.2673639932722456,1.0240051668718482,GBPCPCFC_00995-0,GBPCPCFC_00995-0,Rickettsia tamurae subsp. buchneri,1462938,68.4,2.05e-13,71.2,Rickettsia tamurae subsp. buchneri,1462938,,,Rickettsia tamurae subsp. buchneri,1462938,0,Alphaproteobacteria,28211,77789,77962,GBPCPCFC_00994,GBPCPCFC_00996,mRNA
GBPCPCFC_00996,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,4281,4.3603,4.6311,0.8838,0,0,0.3874,0.0,0.4879,0.0,0.3761,0.8634,-0.0746,-2.0289598926297856,6.285320096664522,0.600104838191334,GBPCPCFC_00996-0,GBPCPCFC_00996-0,Rickettsia endosymbiont of Ixodes scapularis,444612,78.8,0.0,2149,spotted fever group,114277,,,spotted fever group,114277,0,Alphaproteobacteria,28211,78343,82623,GBPCPCFC_00995,GBPCPCFC_00997,mRNA
GBPCPCFC_00997,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,3000,2.6841,2.8826,0.8772,0,0,0.1197,0.0558,0.2177,0.0005,0.368,0.6326,-0.1467,-1.7165939560482693,2.5222450684595406,0.6932609281272049,GBPCPCFC_00997-0,GBPCPCFC_00997-0,Rickettsia endosymbiont of Platyusa sonomae,2878924,35.3,4.74e-61,233,Rickettsiales,766,,,Rickettsiales,766,0,Alphaproteobacteria,28211,82811,85810,GBPCPCFC_00996,GBPCPCFC_00998,mRNA
GBPCPCFC_00998,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,729,-0.2876,-0.2171,0.8723,0,0,0.12,0.0552,0.1216,0.052,0.3937,1.3665,0.0826,-1.3208701639842242,-0.8673335468987428,0.9269859989698954,GBPCPCFC_00998-0,GBPCPCFC_00998-0,Rickettsia bellii,33990,92.2,3.68e-141,410,cellular organisms,131567,Neoptera,33340,Neoptera,33340,1,Eumetazoa,6072,86076,86804,GBPCPCFC_00997,GBPCPCFC_00999,mRNA
GBPCPCFC_00999,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,285,-0.8686,-0.8231,0.8711,0,0,0.0038,0.9564,-0.0195,0.7799,0.3018,-1.2598,-0.7379,-1.2191615229826367,-2.4315818222248473,0.9489859963350589,GBPCPCFC_00999-0,GBPCPCFC_00999-0,Rickettsia massiliae,35791,94.7,1.66e-56,188,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,86888,87172,GBPCPCFC_00998,GBPCPCFC_01000,mRNA
GBPCPCFC_01000,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1074,0.1638,0.2538,0.8702,0,0,0.1916,0.0021,0.2293,0.0002,0.3641,0.52,-0.1819,-1.387523934222487,0.26420294372416747,0.9054972248791878,GBPCPCFC_01000-0,GBPCPCFC_01000-0,Rickettsia endosymbiont of Omalisus fontisbellaquei,2866307,48.6,8.32e-82,283,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,87545,88618,GBPCPCFC_00999,GBPCPCFC_01001,mRNA
