g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
GBPCPCFC_01076,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1362,0.5407,0.6469,0.7533,0,0,0.3829,0.0,0.4013,0.0,0.4097,1.8236,0.2254
GBPCPCFC_01077,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,573,-0.4918,-0.43,0.7506,0,0,0.1424,0.0226,0.2359,0.0001,0.349,0.091,-0.3159
GBPCPCFC_01078,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,4572,4.7411,5.0283,0.7492,0,0,0.4616,0.0,0.4512,0.0,0.442,2.7476,0.5141
GBPCPCFC_01079,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2334,1.8126,1.9736,0.7422,0,0,0.3678,0.0,0.3977,0.0,0.3976,1.4782,0.1175
GBPCPCFC_01080,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1881,1.2198,1.3553,0.7383,0,0,0.3374,0.0,0.3865,0.0,0.378,0.918,-0.0575
GBPCPCFC_01081,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1125,0.2305,0.3234,0.735,0,0,0.3569,0.0,0.3957,0.0,0.376,0.8611,-0.0753
GBPCPCFC_01082,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,627,-0.4211,-0.3563,0.7332,0,0,0.1439,0.0213,0.1589,0.0109,0.3238,-0.6311,-0.5415
GBPCPCFC_01083,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,438,-0.6684,-0.6142,0.7322,0,0,0.1216,0.0559,0.1824,0.0039,0.3219,-0.6838,-0.558
GBPCPCFC_01084,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.7307,0,0,0.1185,0.0583,0.1037,0.0978,0.3699,0.6858,-0.1301
GBPCPCFC_01085,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1230,0.3679,0.4668,0.7291,0,0,0.1428,0.0223,0.1706,0.0062,0.3122,-0.9615,-0.6448
GBPCPCFC_01086,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1797,1.1099,1.2407,0.7269,0,0,0.2263,0.0003,0.3234,0.0,0.3333,-0.3577,-0.4561
GBPCPCFC_01087,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,75,-1.1434,-1.1097,0.7241,0,0,-0.0286,0.7229,-0.0372,0.6447,0.5333,5.3556,1.3289
GBPCPCFC_01088,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,336,-0.8019,-0.7535,0.7236,0,0,0.0675,0.2975,0.0921,0.1551,0.4524,3.0431,0.6064
GBPCPCFC_01089,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,171,-1.0178,-0.9787,0.7231,0,0,0.0689,0.3262,0.0814,0.2457,0.345,-0.0236,-0.3517
GBPCPCFC_01090,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1026,0.101,0.1883,0.7219,0,0,0.258,0.0,0.3156,0.0,0.3957,1.4242,0.1006
GBPCPCFC_01091,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,726,-0.2916,-0.2212,0.7204,0,0,0.2106,0.0008,0.3082,0.0,0.365,0.5473,-0.1733
GBPCPCFC_01092,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,501,-0.586,-0.5283,0.7189,0,0,0.1981,0.002,0.21,0.0011,0.3772,0.8967,-0.0642
GBPCPCFC_01093,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,534,-0.5428,-0.4832,0.7181,0,0,0.0529,0.431,0.1278,0.0561,0.2903,-1.5881,-0.8405
GBPCPCFC_01094,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.7163,0,0,0.1185,0.0583,0.1037,0.0978,0.3699,0.6858,-0.1301
GBPCPCFC_01095,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,4155,4.1954,4.4591,0.7146,0,0,0.3202,0.0,0.3632,0.0,0.3165,-0.839,-0.6065
GBPCPCFC_01096,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,438,-0.6684,-0.6142,0.7077,0,0,0.1031,0.1053,0.174,0.006,0.3242,-0.6186,-0.5376
GBPCPCFC_01097,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,4452,4.5841,4.8645,0.707,0,0,0.4232,0.0,0.424,0.0,0.327,-0.5374,-0.5122
GBPCPCFC_01098,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,213,-0.9629,-0.9213,0.6998,0,0,-0.079,0.3002,-0.0227,0.7661,0.3521,0.1788,-0.2885
GBPCPCFC_01099,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,294,-0.8569,-0.8108,0.6993,0,0,0.2664,0.0,0.2924,0.0,0.3912,1.2941,0.06
GBPCPCFC_01100,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,714,-0.3073,-0.2375,0.6984,0,0,0.2616,0.0,0.3302,0.0,0.3361,-0.2777,-0.4311
GBPCPCFC_01101,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.6973,0,0,0.0889,0.1561,0.0713,0.2554,0.3699,0.6858,-0.1301
GBPCPCFC_01102,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1248,0.3915,0.4913,0.6955,0,0,0.3427,0.0,0.3201,0.0,0.371,0.7181,-0.12
GBPCPCFC_01103,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,3093,2.8058,3.0096,0.6929,0,0,0.2818,0.0,0.326,0.0,0.2958,-1.4291,-0.7908
GBPCPCFC_01104,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,672,-0.3622,-0.2949,0.6882,0,0,0.0558,0.3817,0.0974,0.126,0.3095,-1.0378,-0.6686
GBPCPCFC_01105,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1335,0.5053,0.6101,0.6872,0,0,0.2981,0.0,0.3306,0.0,0.3326,-0.3791,-0.4628
GBPCPCFC_01106,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,336,-0.8019,-0.7535,0.6847,0,0,-0.0583,0.3682,-0.0632,0.3297,0.2827,-1.803,-0.9077
GBPCPCFC_01107,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,77,-1.1408,-1.107,0.6839,0,0,0.0312,0.7232,-0.0022,0.9801,0.5844,6.8148,1.7849
GBPCPCFC_01108,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,495,-0.5938,-0.5364,0.6831,0,0,0.1768,0.0045,0.1313,0.0358,0.3838,1.0851,-0.0053
GBPCPCFC_01109,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,468,-0.6292,-0.5733,0.6824,0,0,0.0883,0.1589,0.1172,0.0612,0.3739,0.8021,-0.0937
GBPCPCFC_01110,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1239,0.3797,0.479,0.6812,0,0,0.2191,0.0004,0.2486,0.0001,0.3253,-0.5883,-0.5281
GBPCPCFC_01111,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,669,-0.3662,-0.299,0.6793,0,0,0.2119,0.0014,0.332,0.0,0.2646,-2.3219,-1.0698
GBPCPCFC_01112,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2880,2.527,2.7188,0.6782,0,0,0.3184,0.0,0.3759,0.0,0.3451,-0.0204,-0.3507
GBPCPCFC_01113,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1476,0.6898,0.8025,0.6736,0,0,-0.0797,0.2036,-0.0926,0.1397,0.336,-0.2803,-0.4319
GBPCPCFC_01114,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,747,-0.2641,-0.1925,0.6713,0,0,0.154,0.0136,0.1681,0.007,0.3588,0.3689,-0.2291
GBPCPCFC_01115,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,465,-0.6331,-0.5774,0.6695,0,0,0.1185,0.0624,0.1924,0.0023,0.3183,-0.7877,-0.5905
GBPCPCFC_01116,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,849,-0.1306,-0.0533,0.6684,0,0,0.1291,0.039,0.2647,0.0,0.3274,-0.5259,-0.5087
GBPCPCFC_01117,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,363,-0.7666,-0.7166,0.667,0,0,0.0547,0.4135,0.1092,0.1016,0.3003,-1.302,-0.7511
GBPCPCFC_01118,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,465,-0.6331,-0.5774,0.6658,0,0,0.112,0.0784,0.1842,0.0036,0.3161,-0.8492,-0.6096
GBPCPCFC_01119,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1686,0.9646,1.0892,0.665,0,0,0.4014,0.0,0.534,0.0,0.3381,-0.2221,-0.4137
GBPCPCFC_01120,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2064,1.4593,1.6051,0.6624,0,0,0.2929,0.0,0.352,0.0,0.3435,-0.067,-0.3653
GBPCPCFC_01121,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,732,-0.2837,-0.213,0.659,0,0,0.2551,0.0,0.2821,0.0,0.3224,-0.6699,-0.5536
GBPCPCFC_01122,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,483,-0.6095,-0.5528,0.6579,0,0,0.1301,0.0407,0.1888,0.0028,0.3333,-0.3577,-0.4561
GBPCPCFC_01123,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,813,-0.1777,-0.1024,0.6572,0,0,0.1572,0.0118,0.2053,0.001,0.3579,0.3451,-0.2365
GBPCPCFC_01124,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,330,-0.8098,-0.7617,0.6558,0,0,0.2525,0.0003,0.2978,0.0,0.2788,-1.9159,-0.9429
GBPCPCFC_01125,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,285,-0.8686,-0.8231,0.6552,0,0,0.1609,0.0099,0.1467,0.0188,0.4211,2.1481,0.3268
GBPCPCFC_01126,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1251,0.3954,0.4954,0.6547,0,0,0.2516,0.0,0.3009,0.0,0.3429,-0.0837,-0.3705
GBPCPCFC_01127,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1332,0.5014,0.606,0.6525,0,0,0.1799,0.0039,0.2294,0.0002,0.3664,0.5859,-0.1613
GBPCPCFC_01128,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,468,-0.6292,-0.5733,0.6505,0,0,0.1982,0.002,0.2598,0.0,0.3248,-0.6019,-0.5324
GBPCPCFC_01129,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,570,-0.4957,-0.4341,0.6495,0,0,0.2027,0.0013,0.2216,0.0004,0.3175,-0.8087,-0.597
GBPCPCFC_01130,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,402,-0.7155,-0.6634,0.6483,0,0,0.1601,0.0116,0.1627,0.0103,0.3358,-0.2866,-0.4339
GBPCPCFC_01131,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,987,0.05,0.1351,0.6472,0,0,0.2009,0.0012,0.2657,0.0,0.3445,-0.0393,-0.3566
GBPCPCFC_01132,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1020,0.0931,0.1801,0.6451,0,0,0.1516,0.0152,0.1904,0.0022,0.3833,1.0706,-0.0098
GBPCPCFC_01133,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1449,0.6545,0.7657,0.6435,0,0,0.1028,0.1006,0.1309,0.0363,0.3361,-0.2788,-0.4315
GBPCPCFC_01134,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,618,-0.4329,-0.3686,0.6411,0,0,0.1296,0.0415,0.1495,0.0185,0.3851,1.1215,0.0061
GBPCPCFC_01135,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,465,-0.6331,-0.5774,0.64,0,0,0.1268,0.046,0.1914,0.0025,0.3183,-0.7877,-0.5905
GBPCPCFC_01136,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,777,-0.2248,-0.1515,0.6385,0,0,0.1485,0.0174,0.168,0.0071,0.3501,0.1203,-0.3068
GBPCPCFC_01137,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,903,-0.06,0.0204,0.6371,0,0,0.3324,0.0,0.354,0.0,0.3743,0.8128,-0.0904
GBPCPCFC_01138,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1773,1.0785,1.2079,0.6355,0,0,0.2518,0.0,0.2334,0.0002,0.2944,-1.4694,-0.8034
GBPCPCFC_01139,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1269,0.419,0.52,0.6326,0,0,0.068,0.2782,0.152,0.0149,0.398,1.4882,0.1206
GBPCPCFC_01140,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1764,1.0667,1.1956,0.63,0,0,0.3954,0.0,0.3837,0.0,0.3906,1.2779,0.0549
GBPCPCFC_01141,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,639,-0.4054,-0.3399,0.6273,0,0,0.0723,0.2636,0.1259,0.0509,0.3427,-0.0895,-0.3723
GBPCPCFC_01142,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,750,-0.2602,-0.1884,0.6259,0,0,0.328,0.0,0.4306,0.0,0.3347,-0.3196,-0.4442
GBPCPCFC_01143,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,936,-0.0168,0.0655,0.6248,0,0,0.3033,0.0,0.2833,0.0,0.3376,-0.2356,-0.418
GBPCPCFC_01144,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,996,0.0617,0.1474,0.6234,0,0,0.2477,0.0001,0.2891,0.0,0.3695,0.6748,-0.1335
GBPCPCFC_01145,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1194,0.3208,0.4176,0.6216,0,0,0.2906,0.0,0.3891,0.0,0.3585,0.3601,-0.2318
GBPCPCFC_01146,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1380,0.5642,0.6715,0.6199,0,0,0.107,0.0874,0.1405,0.0245,0.3826,1.0499,-0.0163
GBPCPCFC_01147,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,699,-0.3269,-0.258,0.6174,0,0,0.0715,0.2543,0.0677,0.2804,0.3262,-0.562,-0.5199
GBPCPCFC_01148,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1578,0.8233,0.9417,0.6158,0,0,0.2242,0.0003,0.279,0.0,0.3435,-0.068,-0.3656
GBPCPCFC_01149,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,468,-0.6292,-0.5733,0.6133,0,0,0.194,0.0025,0.1483,0.0213,0.2842,-1.7616,-0.8947
GBPCPCFC_01150,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,129,-1.0728,-1.036,0.6126,0,0,0.1469,0.0638,0.1723,0.0293,0.3721,0.7495,-0.1102
GBPCPCFC_01151,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,741,-0.2719,-0.2007,0.6124,0,0,-0.0759,0.2264,-0.0066,0.9161,0.3536,0.2206,-0.2754
GBPCPCFC_01152,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,85,-1.1303,-1.0961,0.6108,0,0,-0.1184,0.1747,-0.1932,0.0259,0.5059,4.5714,1.0839
GBPCPCFC_01153,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,759,-0.2484,-0.1761,0.6104,0,0,0.2801,0.0,0.3022,0.0,0.3544,0.2445,-0.2679
GBPCPCFC_01154,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1719,1.0078,1.1342,0.6093,0,0,0.3729,0.0,0.4483,0.0,0.3176,-0.8064,-0.5963
GBPCPCFC_01155,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,729,-0.2876,-0.2171,0.6065,0,0,0.1557,0.0126,0.1408,0.0243,0.3333,-0.3577,-0.4561
GBPCPCFC_01156,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,86,-1.129,-1.0947,0.6051,0,0,-0.0461,0.5789,-0.0114,0.891,0.5465,5.7321,1.4466
GBPCPCFC_01157,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,74,-1.1447,-1.1111,0.6049,0,0,-0.077,0.4156,-0.0716,0.4488,0.6081,7.4917,1.9963
GBPCPCFC_01158,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1185,0.3091,0.4053,0.6047,0,0,0.4311,0.0,0.4172,0.0,0.3992,1.5226,0.1314
GBPCPCFC_01159,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,330,-0.8098,-0.7617,0.6026,0,0,0.0474,0.4569,0.0785,0.2181,0.3848,1.1139,0.0037
GBPCPCFC_01160,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,648,-0.3936,-0.3276,0.6021,0,0,0.3424,0.0,0.3214,0.0,0.358,0.3477,-0.2357
GBPCPCFC_01161,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,624,-0.425,-0.3604,0.6011,0,0,0.1437,0.0215,0.1888,0.0024,0.3237,-0.6324,-0.5419
GBPCPCFC_01162,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,297,-0.8529,-0.8067,0.6002,0,0,0.1087,0.1266,0.0484,0.4976,0.2896,-1.6081,-0.8468
GBPCPCFC_01163,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,822,-0.1659,-0.0901,0.5998,0,0,0.1839,0.0031,0.1966,0.0016,0.3832,1.0672,-0.0109
GBPCPCFC_01164,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,279,-0.8765,-0.8313,0.5985,0,0,0.0641,0.3344,0.057,0.3908,0.3548,0.2566,-0.2642
GBPCPCFC_01165,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,360,-0.7705,-0.7207,0.5981,0,0,0.1545,0.0164,0.1913,0.0029,0.3583,0.3565,-0.233
GBPCPCFC_01166,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,657,-0.3819,-0.3153,0.5976,0,0,0.1865,0.0037,0.118,0.0675,0.3288,-0.4881,-0.4969
GBPCPCFC_01167,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,411,-0.7038,-0.6511,0.5966,0,0,-0.0425,0.5056,0.0378,0.5531,0.3917,1.3104,0.0651
GBPCPCFC_01168,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,213,-0.9629,-0.9213,0.596,0,0,0.1037,0.208,0.1336,0.1043,0.2394,-3.04,-1.2941
GBPCPCFC_01169,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,234,-0.9354,-0.8927,0.5957,0,0,0.0765,0.2561,-0.0334,0.621,0.3248,-0.6019,-0.5324
GBPCPCFC_01170,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,369,-0.7587,-0.7084,0.5952,0,0,0.1355,0.0452,0.1712,0.0111,0.3767,0.881,-0.0691
GBPCPCFC_01171,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,330,-0.8098,-0.7617,0.5947,0,0,0.119,0.0868,0.1378,0.0471,0.3121,-0.9636,-0.6454
GBPCPCFC_01172,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,543,-0.531,-0.4709,0.5942,0,0,0.0628,0.348,0.1002,0.1342,0.3076,-1.0942,-0.6862
GBPCPCFC_01173,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,171,-1.0178,-0.9787,0.5932,0,0,0.0592,0.4689,0.044,0.5907,0.3567,0.3105,-0.2473
GBPCPCFC_01174,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,399,-0.7195,-0.6675,0.5929,0,0,0.1484,0.0312,0.1381,0.045,0.2982,-1.36,-0.7693
GBPCPCFC_01175,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,534,-0.5428,-0.4832,0.5923,0,0,-0.0449,0.4815,-0.0215,0.7357,0.324,-0.6252,-0.5397
GBPCPCFC_01176,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,357,-0.7744,-0.7248,0.5915,0,0,0.0717,0.2819,0.0756,0.2567,0.3473,0.0424,-0.3311
GBPCPCFC_01177,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,543,-0.531,-0.4709,0.5908,0,0,0.2123,0.0007,0.3704,0.0,0.3775,0.9049,-0.0616
GBPCPCFC_01178,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,345,-0.7901,-0.7412,0.5897,0,0,-0.0042,0.9501,-0.0657,0.3233,0.3275,-0.5233,-0.5078
GBPCPCFC_01179,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,456,-0.6449,-0.5897,0.5892,0,0,0.1398,0.0352,0.2085,0.0016,0.318,-0.7962,-0.5931
GBPCPCFC_01180,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1302,0.4622,0.565,0.5885,0,0,0.1596,0.0105,0.2182,0.0004,0.3203,-0.7307,-0.5726
