locus_tag	ftype	length_bp	gene	EC_number	COG	product
LONINKCB_04807	CDS	285				hypothetical protein
LONINKCB_04808	CDS	303				hypothetical protein
LONINKCB_04809	CDS	162				hypothetical protein
LONINKCB_04810	CDS	204				hypothetical protein
LONINKCB_04811	CDS	180				hypothetical protein
LONINKCB_04812	CDS	189				hypothetical protein
LONINKCB_04813	CDS	162				hypothetical protein
LONINKCB_04814	CDS	246				hypothetical protein
LONINKCB_04815	CDS	201				hypothetical protein
LONINKCB_04816	CDS	264				hypothetical protein
LONINKCB_04817	CDS	228				hypothetical protein
LONINKCB_04818	CDS	243				hypothetical protein
LONINKCB_04819	CDS	231				hypothetical protein
LONINKCB_04820	CDS	285				hypothetical protein
LONINKCB_04821	CDS	288				hypothetical protein
LONINKCB_04822	CDS	243				hypothetical protein
LONINKCB_04823	CDS	186				hypothetical protein
LONINKCB_04824	CDS	225				hypothetical protein
LONINKCB_04825	CDS	189				hypothetical protein
LONINKCB_04826	CDS	234				hypothetical protein
LONINKCB_04827	CDS	291				hypothetical protein
LONINKCB_04828	CDS	213				hypothetical protein
LONINKCB_04829	CDS	237				hypothetical protein
LONINKCB_04830	CDS	195				hypothetical protein
LONINKCB_04831	CDS	252				hypothetical protein
LONINKCB_04832	CDS	174				hypothetical protein
LONINKCB_04833	CDS	207				hypothetical protein
LONINKCB_04834	CDS	279				hypothetical protein
LONINKCB_04835	CDS	162				hypothetical protein
LONINKCB_04836	CDS	261				hypothetical protein
LONINKCB_04837	CDS	348				hypothetical protein
LONINKCB_04838	CDS	252				hypothetical protein
LONINKCB_04839	CDS	240				hypothetical protein
LONINKCB_04840	CDS	237				hypothetical protein
LONINKCB_04841	CDS	180				hypothetical protein
LONINKCB_04842	CDS	177				hypothetical protein
LONINKCB_04843	CDS	303				hypothetical protein
LONINKCB_04844	CDS	162				hypothetical protein
LONINKCB_04845	CDS	204				hypothetical protein
LONINKCB_04846	CDS	243				hypothetical protein
LONINKCB_04847	CDS	231				hypothetical protein
LONINKCB_04848	CDS	195				hypothetical protein
LONINKCB_04849	CDS	261				hypothetical protein
LONINKCB_04850	CDS	264				hypothetical protein
LONINKCB_04851	CDS	258				hypothetical protein
LONINKCB_04852	CDS	303				hypothetical protein
LONINKCB_04853	CDS	303				hypothetical protein
LONINKCB_04854	CDS	192				hypothetical protein
LONINKCB_04855	CDS	288				hypothetical protein
LONINKCB_04856	CDS	189				hypothetical protein
LONINKCB_04857	CDS	273				hypothetical protein
LONINKCB_04858	CDS	177				hypothetical protein
LONINKCB_04859	CDS	219				hypothetical protein
LONINKCB_04860	CDS	183				hypothetical protein
LONINKCB_04861	CDS	228				hypothetical protein
LONINKCB_04862	CDS	252				hypothetical protein
LONINKCB_04863	CDS	378				hypothetical protein
LONINKCB_04864	CDS	192				hypothetical protein
LONINKCB_04865	CDS	228				hypothetical protein
LONINKCB_04866	CDS	189				hypothetical protein
LONINKCB_04867	CDS	198				hypothetical protein
LONINKCB_04868	CDS	246				hypothetical protein
LONINKCB_04869	CDS	180				hypothetical protein
LONINKCB_04870	CDS	204				hypothetical protein
LONINKCB_04871	CDS	264				hypothetical protein
LONINKCB_04872	CDS	228				hypothetical protein
LONINKCB_04873	CDS	219				hypothetical protein
LONINKCB_04874	CDS	345				hypothetical protein
LONINKCB_04875	CDS	279				hypothetical protein
LONINKCB_04876	CDS	207				hypothetical protein
LONINKCB_04877	CDS	468				hypothetical protein
LONINKCB_04878	CDS	246				hypothetical protein
LONINKCB_04879	CDS	198				hypothetical protein
LONINKCB_04880	CDS	357				hypothetical protein
LONINKCB_04881	CDS	243				hypothetical protein
LONINKCB_04882	CDS	234				hypothetical protein
LONINKCB_04883	CDS	183				hypothetical protein
LONINKCB_04884	CDS	213				hypothetical protein
LONINKCB_04885	CDS	369				hypothetical protein
LONINKCB_04886	CDS	180				hypothetical protein
LONINKCB_04887	CDS	231				hypothetical protein
LONINKCB_04888	CDS	183				hypothetical protein
LONINKCB_04889	CDS	210				hypothetical protein
LONINKCB_04890	CDS	243				hypothetical protein
LONINKCB_04891	CDS	192				hypothetical protein
LONINKCB_04892	CDS	492				hypothetical protein
LONINKCB_04893	CDS	201				hypothetical protein
LONINKCB_04894	CDS	213				hypothetical protein
LONINKCB_04895	CDS	183				hypothetical protein
LONINKCB_04896	CDS	288				hypothetical protein
LONINKCB_04897	CDS	150				hypothetical protein
LONINKCB_04898	CDS	297				hypothetical protein
LONINKCB_04899	CDS	216				hypothetical protein
LONINKCB_04900	CDS	264				hypothetical protein
LONINKCB_04901	CDS	258				hypothetical protein
LONINKCB_04902	CDS	240				hypothetical protein
LONINKCB_04903	CDS	279				hypothetical protein
LONINKCB_04904	CDS	186				hypothetical protein
LONINKCB_04905	CDS	213				hypothetical protein
LONINKCB_04906	CDS	183				hypothetical protein
LONINKCB_04907	CDS	189				hypothetical protein
LONINKCB_04908	CDS	213				hypothetical protein
LONINKCB_04909	CDS	243				hypothetical protein
LONINKCB_04910	CDS	369				hypothetical protein
LONINKCB_04911	CDS	210				hypothetical protein
LONINKCB_04912	CDS	192				hypothetical protein
LONINKCB_04913	CDS	177				hypothetical protein
LONINKCB_04914	CDS	207				hypothetical protein
LONINKCB_04915	CDS	231				hypothetical protein
LONINKCB_04916	CDS	162				hypothetical protein
LONINKCB_04917	CDS	240				hypothetical protein
LONINKCB_04918	CDS	240				hypothetical protein
LONINKCB_04919	CDS	231				hypothetical protein
LONINKCB_04920	CDS	303				hypothetical protein
LONINKCB_04921	CDS	168				hypothetical protein
LONINKCB_04922	CDS	213				hypothetical protein
LONINKCB_04923	CDS	153				hypothetical protein
LONINKCB_04924	CDS	252				hypothetical protein
LONINKCB_04925	CDS	177				hypothetical protein
LONINKCB_04926	CDS	225				hypothetical protein
LONINKCB_04927	CDS	204				hypothetical protein
LONINKCB_04928	CDS	144				hypothetical protein
LONINKCB_04929	CDS	219				hypothetical protein
LONINKCB_04930	CDS	237				hypothetical protein
LONINKCB_04931	CDS	189				hypothetical protein
LONINKCB_04932	CDS	216				hypothetical protein
LONINKCB_04933	CDS	243				hypothetical protein
LONINKCB_04934	CDS	342				hypothetical protein
LONINKCB_04935	CDS	183				hypothetical protein
LONINKCB_04936	CDS	309				hypothetical protein
LONINKCB_04937	CDS	261				hypothetical protein
LONINKCB_04938	CDS	207				hypothetical protein
LONINKCB_04939	CDS	195				hypothetical protein
LONINKCB_04940	CDS	462				hypothetical protein
LONINKCB_04941	CDS	198				hypothetical protein
LONINKCB_04942	CDS	153				hypothetical protein
LONINKCB_04943	CDS	165				hypothetical protein
LONINKCB_04944	CDS	234				hypothetical protein
LONINKCB_04945	CDS	225				hypothetical protein
LONINKCB_04946	CDS	324				hypothetical protein
LONINKCB_04947	CDS	198				hypothetical protein
LONINKCB_04948	CDS	324				hypothetical protein
LONINKCB_04949	CDS	243				hypothetical protein
LONINKCB_04950	CDS	243				hypothetical protein
LONINKCB_04951	CDS	189				hypothetical protein
LONINKCB_04952	CDS	441				hypothetical protein
LONINKCB_04953	CDS	207				hypothetical protein
LONINKCB_04954	CDS	210				hypothetical protein
LONINKCB_04955	CDS	213				hypothetical protein
LONINKCB_04956	CDS	246				hypothetical protein
LONINKCB_04957	CDS	243				hypothetical protein
LONINKCB_04958	CDS	156				hypothetical protein
LONINKCB_04959	CDS	237				hypothetical protein
LONINKCB_04960	CDS	531				hypothetical protein
LONINKCB_04961	CDS	195				hypothetical protein
LONINKCB_04962	CDS	213				hypothetical protein
LONINKCB_04963	CDS	177				hypothetical protein
LONINKCB_04964	CDS	240				hypothetical protein
LONINKCB_04965	CDS	378				hypothetical protein
LONINKCB_04966	CDS	327				hypothetical protein
LONINKCB_04967	CDS	207				hypothetical protein
LONINKCB_04968	CDS	177				hypothetical protein
LONINKCB_04969	CDS	285				hypothetical protein
LONINKCB_04970	CDS	147				hypothetical protein
LONINKCB_04971	CDS	231				hypothetical protein
LONINKCB_04972	CDS	318				hypothetical protein
LONINKCB_04973	CDS	183				hypothetical protein
LONINKCB_04974	CDS	285				hypothetical protein
LONINKCB_04975	CDS	180				hypothetical protein
LONINKCB_04976	CDS	282				hypothetical protein
LONINKCB_04977	CDS	336				hypothetical protein
LONINKCB_04978	CDS	258				hypothetical protein
LONINKCB_04979	CDS	372				hypothetical protein
LONINKCB_04980	CDS	174				hypothetical protein
LONINKCB_04981	CDS	195				hypothetical protein
LONINKCB_04982	CDS	507				hypothetical protein
LONINKCB_04983	CDS	261				hypothetical protein
LONINKCB_04984	CDS	177				hypothetical protein
LONINKCB_04985	CDS	204				hypothetical protein
LONINKCB_04986	CDS	285				hypothetical protein
LONINKCB_04987	CDS	294				hypothetical protein
LONINKCB_04988	CDS	249				hypothetical protein
LONINKCB_04989	CDS	222				hypothetical protein
LONINKCB_04990	CDS	180				hypothetical protein
LONINKCB_04991	CDS	159				hypothetical protein
LONINKCB_04992	CDS	273				hypothetical protein
LONINKCB_04993	CDS	159				hypothetical protein
LONINKCB_04994	CDS	309				hypothetical protein
LONINKCB_04995	CDS	264				hypothetical protein
LONINKCB_04996	CDS	222				hypothetical protein
LONINKCB_04997	CDS	198				hypothetical protein
LONINKCB_04998	CDS	261				hypothetical protein
LONINKCB_04999	CDS	261				hypothetical protein
LONINKCB_05000	CDS	366				hypothetical protein
LONINKCB_05001	CDS	216				hypothetical protein
LONINKCB_05002	CDS	195				hypothetical protein
LONINKCB_05003	CDS	195				hypothetical protein
LONINKCB_05004	CDS	210				hypothetical protein
LONINKCB_05005	CDS	213				hypothetical protein
LONINKCB_05006	CDS	171				hypothetical protein
LONINKCB_05007	CDS	318				hypothetical protein
LONINKCB_05008	CDS	273				hypothetical protein
LONINKCB_05009	CDS	291				hypothetical protein
LONINKCB_05010	CDS	135				hypothetical protein
LONINKCB_05011	CDS	273				hypothetical protein
LONINKCB_05012	CDS	234				hypothetical protein
LONINKCB_05013	CDS	489				hypothetical protein
LONINKCB_05014	CDS	273				hypothetical protein
LONINKCB_05015	CDS	273				hypothetical protein
LONINKCB_05016	CDS	240				hypothetical protein
LONINKCB_05017	CDS	216				hypothetical protein
LONINKCB_05018	CDS	144				hypothetical protein
LONINKCB_05019	CDS	213				hypothetical protein
LONINKCB_05020	CDS	669				hypothetical protein
LONINKCB_05021	CDS	165				hypothetical protein
LONINKCB_05022	CDS	129				hypothetical protein
LONINKCB_05023	CDS	747				hypothetical protein
LONINKCB_05024	CDS	312				hypothetical protein
LONINKCB_05025	CDS	267				hypothetical protein
LONINKCB_05026	CDS	300				hypothetical protein
LONINKCB_05027	CDS	198				hypothetical protein
LONINKCB_05028	CDS	210				hypothetical protein
LONINKCB_05029	CDS	492				hypothetical protein
LONINKCB_05030	CDS	192				hypothetical protein
LONINKCB_05031	CDS	156				hypothetical protein
LONINKCB_05032	CDS	261				hypothetical protein
LONINKCB_05033	CDS	825				hypothetical protein
LONINKCB_05034	CDS	180				hypothetical protein
LONINKCB_05035	CDS	330				hypothetical protein
LONINKCB_05036	CDS	369				hypothetical protein
LONINKCB_05037	CDS	210				hypothetical protein
LONINKCB_05038	CDS	237				hypothetical protein
LONINKCB_05039	CDS	204				hypothetical protein
LONINKCB_05040	CDS	222				hypothetical protein
LONINKCB_05041	CDS	1185				hypothetical protein
LONINKCB_05042	CDS	162				hypothetical protein
LONINKCB_05043	CDS	213				hypothetical protein
LONINKCB_05044	CDS	252				hypothetical protein
LONINKCB_05045	CDS	159				hypothetical protein
LONINKCB_05046	CDS	633	ggt_1	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LONINKCB_05047	CDS	450				hypothetical protein
LONINKCB_05048	CDS	324				hypothetical protein
LONINKCB_05049	CDS	180				hypothetical protein
LONINKCB_05050	CDS	201				hypothetical protein
LONINKCB_05051	CDS	186				hypothetical protein
LONINKCB_05052	CDS	294				hypothetical protein
LONINKCB_05053	CDS	210				hypothetical protein
LONINKCB_05054	CDS	477				hypothetical protein
LONINKCB_05055	CDS	213				hypothetical protein
LONINKCB_05056	CDS	282				hypothetical protein
LONINKCB_05057	CDS	438				hypothetical protein
LONINKCB_05058	CDS	324				hypothetical protein
LONINKCB_05059	CDS	192				hypothetical protein
LONINKCB_05060	CDS	198				hypothetical protein
LONINKCB_05061	CDS	285	ggt_2	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LONINKCB_05062	CDS	600	ggt_3	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LONINKCB_05063	CDS	261				hypothetical protein
LONINKCB_05064	CDS	252	ggt_4	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LONINKCB_05065	CDS	255				hypothetical protein
LONINKCB_05066	CDS	228				hypothetical protein
LONINKCB_05067	CDS	351				hypothetical protein
LONINKCB_05068	CDS	237				hypothetical protein
LONINKCB_05069	CDS	309	ggt_5	3.4.19.13		Glutathione hydrolase proenzyme
LONINKCB_05070	CDS	252				hypothetical protein
LONINKCB_05071	CDS	261				hypothetical protein
LONINKCB_05072	CDS	660	ggt_6	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LONINKCB_05073	CDS	210				hypothetical protein
LONINKCB_05074	CDS	249				hypothetical protein
LONINKCB_05075	CDS	213				hypothetical protein
LONINKCB_05076	CDS	225				hypothetical protein
LONINKCB_05077	CDS	384				hypothetical protein
LONINKCB_05078	CDS	156				hypothetical protein
LONINKCB_05079	CDS	357				hypothetical protein
LONINKCB_05080	CDS	237				hypothetical protein
LONINKCB_05081	CDS	207				hypothetical protein
LONINKCB_05082	CDS	309				hypothetical protein
LONINKCB_05083	CDS	237				hypothetical protein
LONINKCB_05084	CDS	294				hypothetical protein
LONINKCB_05085	CDS	201				hypothetical protein
LONINKCB_05086	CDS	222				hypothetical protein
LONINKCB_05087	CDS	147				hypothetical protein
LONINKCB_05088	CDS	252				hypothetical protein
LONINKCB_05089	CDS	192				hypothetical protein
LONINKCB_05090	CDS	201				hypothetical protein
LONINKCB_05091	CDS	204				hypothetical protein
LONINKCB_05092	CDS	216				hypothetical protein
LONINKCB_05093	CDS	432				hypothetical protein
LONINKCB_05094	CDS	177				hypothetical protein
LONINKCB_05095	CDS	255				hypothetical protein
LONINKCB_05096	CDS	177				hypothetical protein
LONINKCB_05097	CDS	171				hypothetical protein
LONINKCB_05098	CDS	174				hypothetical protein
LONINKCB_05099	CDS	279				hypothetical protein
LONINKCB_05100	CDS	198				hypothetical protein
LONINKCB_05101	CDS	213				hypothetical protein
LONINKCB_05102	CDS	231				hypothetical protein
LONINKCB_05103	CDS	342				hypothetical protein
LONINKCB_05104	CDS	195				hypothetical protein
LONINKCB_05105	CDS	186				hypothetical protein
LONINKCB_05106	CDS	345				hypothetical protein
LONINKCB_05107	CDS	171				hypothetical protein
LONINKCB_05108	CDS	348				hypothetical protein
LONINKCB_05109	CDS	246				hypothetical protein
LONINKCB_05110	CDS	453	iaaA_1	3.4.19.5	COG1446	Isoaspartyl peptidase
LONINKCB_05111	CDS	402				hypothetical protein
LONINKCB_05112	CDS	174				hypothetical protein
LONINKCB_05113	CDS	222	iaaA_2	3.4.19.5	COG1446	Isoaspartyl peptidase
LONINKCB_05114	CDS	357	iaaA_3	3.4.19.5	COG1446	Isoaspartyl peptidase
LONINKCB_05115	CDS	321				hypothetical protein
LONINKCB_05116	CDS	201				hypothetical protein
LONINKCB_05117	CDS	216				hypothetical protein
LONINKCB_05118	CDS	357				hypothetical protein
LONINKCB_05119	CDS	237				hypothetical protein
LONINKCB_05120	CDS	195				hypothetical protein
LONINKCB_05121	CDS	168				hypothetical protein
LONINKCB_05122	CDS	282				hypothetical protein
LONINKCB_05123	CDS	171				hypothetical protein
LONINKCB_05124	CDS	417				hypothetical protein
LONINKCB_05125	CDS	195				hypothetical protein
LONINKCB_05126	CDS	252				hypothetical protein
LONINKCB_05127	CDS	192				hypothetical protein
LONINKCB_05128	CDS	273				hypothetical protein
LONINKCB_05129	CDS	183				hypothetical protein
LONINKCB_05130	CDS	180				hypothetical protein
LONINKCB_05131	CDS	237				hypothetical protein
LONINKCB_05132	CDS	168				hypothetical protein
LONINKCB_05133	CDS	279				hypothetical protein
LONINKCB_05134	CDS	240				hypothetical protein
LONINKCB_05135	CDS	276				hypothetical protein
LONINKCB_05136	CDS	243				hypothetical protein
LONINKCB_05137	CDS	195				hypothetical protein
LONINKCB_05138	CDS	222				hypothetical protein
LONINKCB_05139	CDS	237				hypothetical protein
LONINKCB_05140	CDS	339				hypothetical protein
LONINKCB_05141	CDS	222				hypothetical protein
LONINKCB_05142	CDS	153				hypothetical protein
LONINKCB_05143	CDS	225				hypothetical protein
LONINKCB_05144	CDS	240				hypothetical protein
LONINKCB_05145	CDS	1365				hypothetical protein
LONINKCB_05146	CDS	249				hypothetical protein
LONINKCB_05147	CDS	381				hypothetical protein
LONINKCB_05148	CDS	183				hypothetical protein
LONINKCB_05149	CDS	219				hypothetical protein
LONINKCB_05150	CDS	288				hypothetical protein
LONINKCB_05151	CDS	420				hypothetical protein
LONINKCB_05152	CDS	240				hypothetical protein
LONINKCB_05153	CDS	237				hypothetical protein
LONINKCB_05154	CDS	228				hypothetical protein
LONINKCB_05155	CDS	159				hypothetical protein
LONINKCB_05156	CDS	156				hypothetical protein
LONINKCB_05157	CDS	198				hypothetical protein
LONINKCB_05158	CDS	234				hypothetical protein
LONINKCB_05159	CDS	279				hypothetical protein
LONINKCB_05160	CDS	351				hypothetical protein
LONINKCB_05161	CDS	183				hypothetical protein
LONINKCB_05162	CDS	183				hypothetical protein
LONINKCB_05163	CDS	315				hypothetical protein
LONINKCB_05164	CDS	171				hypothetical protein
LONINKCB_05165	CDS	183				hypothetical protein
LONINKCB_05166	CDS	228				hypothetical protein
LONINKCB_05167	CDS	279				hypothetical protein
LONINKCB_05168	CDS	183				hypothetical protein
LONINKCB_05169	CDS	267				hypothetical protein
LONINKCB_05170	CDS	195				hypothetical protein
LONINKCB_05171	CDS	231				hypothetical protein
LONINKCB_05172	CDS	165				hypothetical protein
LONINKCB_05173	CDS	237				hypothetical protein
LONINKCB_05174	CDS	207				hypothetical protein
LONINKCB_05175	CDS	216				hypothetical protein
LONINKCB_05176	CDS	261				hypothetical protein
LONINKCB_05177	CDS	240				hypothetical protein
LONINKCB_05178	CDS	150				hypothetical protein
