locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBPCPCFC_01361	gene	1437	gltX1			
GBPCPCFC_01362	CDS	792	ubiG_2	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
GBPCPCFC_01362	gene	792	ubiG_2			
GBPCPCFC_01363	CDS	780	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GBPCPCFC_01363	gene	780	znuB			
GBPCPCFC_01364	CDS	2133	sca2_3			Putative surface cell antigen sca2
GBPCPCFC_01364	gene	2133	sca2_3			
GBPCPCFC_01365	CDS	528	osmY_1		COG2823	Osmotically-inducible protein Y
GBPCPCFC_01365	gene	528	osmY_1			
GBPCPCFC_01366	CDS	1188	pduW	2.7.2.15	COG0282	putative propionate kinase
GBPCPCFC_01366	gene	1188	pduW			
GBPCPCFC_01367	CDS	1032	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
GBPCPCFC_01367	gene	1032	pta			
GBPCPCFC_01368	CDS	324				hypothetical protein
GBPCPCFC_01368	gene	324				
GBPCPCFC_01369	CDS	2184	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
GBPCPCFC_01369	gene	2184	recD2			
GBPCPCFC_01370	CDS	2106	ligA	6.5.1.2	COG0272	DNA ligase
GBPCPCFC_01370	gene	2106	ligA			
GBPCPCFC_01371	CDS	984	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GBPCPCFC_01371	gene	984	ispB			
GBPCPCFC_01372	CDS	834				hypothetical protein
GBPCPCFC_01372	gene	834				
GBPCPCFC_01373	CDS	663				hypothetical protein
GBPCPCFC_01373	gene	663				
GBPCPCFC_01374	CDS	1503	tlcA_2		COG3202	ADP,ATP carrier protein 1
GBPCPCFC_01374	gene	1503	tlcA_2			
GBPCPCFC_01375	CDS	996	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
GBPCPCFC_01375	gene	996	nrdB			
GBPCPCFC_01376	CDS	1845	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
GBPCPCFC_01376	gene	1845	nrdZ			
GBPCPCFC_01377	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GBPCPCFC_01377	gene	939	fabD			
GBPCPCFC_01378	CDS	165				hypothetical protein
GBPCPCFC_01378	gene	165				
GBPCPCFC_01379	CDS	1779	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
GBPCPCFC_01379	gene	1779	slt			
GBPCPCFC_01380	CDS	120				hypothetical protein
GBPCPCFC_01380	gene	120				
GBPCPCFC_01381	CDS	372				hypothetical protein
GBPCPCFC_01381	gene	372				
GBPCPCFC_01382	CDS	849	efeU		COG0672	Ferrous iron permease EfeU
GBPCPCFC_01382	gene	849	efeU			
GBPCPCFC_01383	CDS	552	yciB		COG2917	Intracellular septation protein
GBPCPCFC_01383	gene	552	yciB			
GBPCPCFC_01384	CDS	513	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
GBPCPCFC_01384	gene	513	ogt			
GBPCPCFC_01385	CDS	1533	metG	6.1.1.10		Methionine--tRNA ligase
GBPCPCFC_01385	gene	1533	metG			
GBPCPCFC_01386	CDS	3546				hypothetical protein
GBPCPCFC_01386	gene	3546				
GBPCPCFC_01387	CDS	2451	virB4_1		COG3451	Type IV secretion system protein virB4
GBPCPCFC_01387	gene	2451	virB4_1			
GBPCPCFC_01388	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GBPCPCFC_01388	gene	1281	serS			
GBPCPCFC_01389	CDS	753	tatC		COG0805	Sec-independent protein translocase protein TatC
GBPCPCFC_01389	gene	753	tatC			
GBPCPCFC_01390	CDS	702				hypothetical protein
GBPCPCFC_01390	gene	702				
GBPCPCFC_01391	CDS	513				hypothetical protein
GBPCPCFC_01391	gene	513				
GBPCPCFC_01392	CDS	258			COG0861	putative membrane protein
GBPCPCFC_01392	gene	258				
GBPCPCFC_01393	CDS	558	alx		COG0861	Putative membrane-bound redox modulator Alx
GBPCPCFC_01393	gene	558	alx			
GBPCPCFC_01394	CDS	501				hypothetical protein
GBPCPCFC_01394	gene	501				
GBPCPCFC_01395	CDS	600				hypothetical protein
GBPCPCFC_01395	gene	600				
GBPCPCFC_01396	CDS	438				hypothetical protein
GBPCPCFC_01396	gene	438				
GBPCPCFC_01397	CDS	1074				hypothetical protein
GBPCPCFC_01397	gene	1074				
GBPCPCFC_01398	CDS	540				hypothetical protein
GBPCPCFC_01398	gene	540				
GBPCPCFC_01399	CDS	339				hypothetical protein
GBPCPCFC_01399	gene	339				
GBPCPCFC_01400	CDS	435				hypothetical protein
GBPCPCFC_01400	gene	435				
GBPCPCFC_01401	CDS	594				hypothetical protein
GBPCPCFC_01401	gene	594				
GBPCPCFC_01402	CDS	816				hypothetical protein
GBPCPCFC_01402	gene	816				
GBPCPCFC_01403	CDS	174				hypothetical protein
GBPCPCFC_01403	gene	174				
GBPCPCFC_01404	CDS	444				hypothetical protein
GBPCPCFC_01404	gene	444				
GBPCPCFC_01405	CDS	2643	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GBPCPCFC_01405	gene	2643	ppdK			
GBPCPCFC_01406	CDS	1665	groL5			60 kDa chaperonin 5
GBPCPCFC_01406	gene	1665	groL5			
GBPCPCFC_01407	CDS	300	groS		COG0234	10 kDa chaperonin
GBPCPCFC_01407	gene	300	groS			
GBPCPCFC_01408	CDS	318	sugE			Quaternary ammonium compound-resistance protein SugE
GBPCPCFC_01408	gene	318	sugE			
GBPCPCFC_01409	CDS	1083				hypothetical protein
GBPCPCFC_01409	gene	1083				
GBPCPCFC_01410	CDS	588				hypothetical protein
GBPCPCFC_01410	gene	588				
GBPCPCFC_01411	CDS	1557				hypothetical protein
GBPCPCFC_01411	gene	1557				
GBPCPCFC_01412	CDS	2667	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
GBPCPCFC_01412	gene	2667	alaS			
GBPCPCFC_01413	CDS	471				Outer membrane lipoprotein Omp16
GBPCPCFC_01413	gene	471				
GBPCPCFC_01414	CDS	660				hypothetical protein
GBPCPCFC_01414	gene	660				
GBPCPCFC_01415	CDS	465				hypothetical protein
GBPCPCFC_01415	gene	465				
GBPCPCFC_01416	CDS	150				hypothetical protein
GBPCPCFC_01416	gene	150				
GBPCPCFC_01417	CDS	714				hypothetical protein
GBPCPCFC_01417	gene	714				
GBPCPCFC_01418	CDS	93				hypothetical protein
GBPCPCFC_01418	gene	93				
GBPCPCFC_01419	CDS	2250	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
GBPCPCFC_01419	gene	2250	pnp			
GBPCPCFC_01420	CDS	270	rpsO		COG0184	30S ribosomal protein S15
GBPCPCFC_01420	gene	270	rpsO			
GBPCPCFC_01421	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
GBPCPCFC_01421	gene	933	truB			
GBPCPCFC_01422	CDS	1161				hypothetical protein
GBPCPCFC_01422	gene	1161				
GBPCPCFC_01423	tRNA	77				tRNA-Ile(gat)
GBPCPCFC_01423	gene	77				
GBPCPCFC_01424	tRNA	76				tRNA-Lys(ttt)
GBPCPCFC_01424	gene	76				
GBPCPCFC_01425	CDS	291	nrtP		COG2223	Nitrate/nitrite transporter NrtP
GBPCPCFC_01425	gene	291	nrtP			
GBPCPCFC_01426	CDS	465				hypothetical protein
GBPCPCFC_01426	gene	465				
GBPCPCFC_01427	CDS	864				hypothetical protein
GBPCPCFC_01427	gene	864				
GBPCPCFC_01428	CDS	1248	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
GBPCPCFC_01428	gene	1248	dacD			
GBPCPCFC_01429	CDS	1554				hypothetical protein
GBPCPCFC_01429	gene	1554				
GBPCPCFC_01430	CDS	675				hypothetical protein
GBPCPCFC_01430	gene	675				
GBPCPCFC_01431	CDS	1992	uvrB		COG0556	UvrABC system protein B
GBPCPCFC_01431	gene	1992	uvrB			
GBPCPCFC_01432	CDS	291	grxC		COG0695	Glutaredoxin 3
GBPCPCFC_01432	gene	291	grxC			
GBPCPCFC_01433	CDS	1770	atm1		COG5265	ATM1-type heavy metal exporter
GBPCPCFC_01433	gene	1770	atm1			
GBPCPCFC_01434	CDS	507				hypothetical protein
GBPCPCFC_01434	gene	507				
GBPCPCFC_01435	CDS	291				hypothetical protein
GBPCPCFC_01435	gene	291				
GBPCPCFC_01436	CDS	174				hypothetical protein
GBPCPCFC_01436	gene	174				
GBPCPCFC_01437	CDS	612				hypothetical protein
GBPCPCFC_01437	gene	612				
GBPCPCFC_01438	CDS	168				hypothetical protein
GBPCPCFC_01438	gene	168				
GBPCPCFC_01439	CDS	1293				hypothetical protein
GBPCPCFC_01439	gene	1293				
GBPCPCFC_01440	CDS	465				hypothetical protein
GBPCPCFC_01440	gene	465				
GBPCPCFC_01441	CDS	111				hypothetical protein
GBPCPCFC_01441	gene	111				
GBPCPCFC_01442	CDS	891	ribN_1			Riboflavin transporter
GBPCPCFC_01442	gene	891	ribN_1			
GBPCPCFC_01443	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
GBPCPCFC_01443	gene	603	ahpC			
GBPCPCFC_01444	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
GBPCPCFC_01444	gene	1770				
GBPCPCFC_01445	CDS	267				hypothetical protein
GBPCPCFC_01445	gene	267				
GBPCPCFC_01446	CDS	750				hypothetical protein
GBPCPCFC_01446	gene	750				
GBPCPCFC_01447	CDS	1008	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GBPCPCFC_01447	gene	1008	trpS			
GBPCPCFC_01448	CDS	372				hypothetical protein
GBPCPCFC_01448	gene	372				
GBPCPCFC_01449	CDS	1095	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
GBPCPCFC_01449	gene	1095	mrdB			
GBPCPCFC_01450	CDS	1404	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GBPCPCFC_01450	gene	1404	cysS			
GBPCPCFC_01451	CDS	891	rpsB		COG0052	30S ribosomal protein S2
GBPCPCFC_01451	gene	891	rpsB			
GBPCPCFC_01452	CDS	918	tsf			Elongation factor Ts
GBPCPCFC_01452	gene	918	tsf			
GBPCPCFC_01453	CDS	1344	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
GBPCPCFC_01453	gene	1344	dac			
GBPCPCFC_01454	CDS	435				hypothetical protein
GBPCPCFC_01454	gene	435				
GBPCPCFC_01455	CDS	2010	tkt	2.2.1.1	COG0021	Transketolase
GBPCPCFC_01455	gene	2010	tkt			
GBPCPCFC_01456	CDS	876				hypothetical protein
GBPCPCFC_01456	gene	876				
GBPCPCFC_01457	CDS	1392	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
GBPCPCFC_01457	gene	1392	dnaA_1			
GBPCPCFC_01458	CDS	372				hypothetical protein
GBPCPCFC_01458	gene	372				
GBPCPCFC_01459	CDS	267				hypothetical protein
GBPCPCFC_01459	gene	267				
GBPCPCFC_01460	CDS	3438	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
GBPCPCFC_01460	gene	3438	mfd			
GBPCPCFC_01461	CDS	582				hypothetical protein
GBPCPCFC_01461	gene	582				
GBPCPCFC_01462	CDS	465				hypothetical protein
GBPCPCFC_01462	gene	465				
GBPCPCFC_01463	CDS	303				hypothetical protein
GBPCPCFC_01463	gene	303				
GBPCPCFC_01464	CDS	711				hypothetical protein
GBPCPCFC_01464	gene	711				
GBPCPCFC_01465	CDS	975				hypothetical protein
GBPCPCFC_01465	gene	975				
GBPCPCFC_01466	tmRNA	358	ssrA			transfer-messenger RNA, SsrA
GBPCPCFC_01466	gene	358	ssrA			
GBPCPCFC_01467	CDS	408				hypothetical protein
GBPCPCFC_01467	gene	408				
GBPCPCFC_01468	CDS	564	rnhA	3.1.26.4	COG0328	Ribonuclease HI
GBPCPCFC_01468	gene	564	rnhA			
GBPCPCFC_01469	CDS	495				hypothetical protein
GBPCPCFC_01469	gene	495				
GBPCPCFC_01470	CDS	486	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
GBPCPCFC_01470	gene	486	mlaD			
GBPCPCFC_01471	CDS	723	virB8		COG3736	Type IV secretion system protein virB8
GBPCPCFC_01471	gene	723	virB8			
GBPCPCFC_01472	CDS	486	virB9_2		COG3504	Type IV secretion system protein virB9
GBPCPCFC_01472	gene	486	virB9_2			
GBPCPCFC_01473	CDS	1443			COG2948	Type IV secretion system protein virB10
GBPCPCFC_01473	gene	1443				
GBPCPCFC_01474	CDS	999			COG0630	Type IV secretion system protein VirB11
GBPCPCFC_01474	gene	999				
GBPCPCFC_01475	CDS	1764	virD4			Protein VirD4
GBPCPCFC_01475	gene	1764	virD4			
GBPCPCFC_01476	CDS	1302				hypothetical protein
GBPCPCFC_01476	gene	1302				
GBPCPCFC_01477	CDS	906	lipA	2.8.1.8	COG0320	Lipoyl synthase
GBPCPCFC_01477	gene	906	lipA			
GBPCPCFC_01478	CDS	576	pld	3.1.4.4		Phospholipase D
GBPCPCFC_01478	gene	576	pld			
GBPCPCFC_01479	CDS	378	rbfA		COG0858	Ribosome-binding factor A
GBPCPCFC_01479	gene	378	rbfA			
GBPCPCFC_01480	CDS	582	frr		COG0233	Ribosome-recycling factor
GBPCPCFC_01480	gene	582	frr			
GBPCPCFC_01481	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
GBPCPCFC_01481	gene	717	pyrH			
GBPCPCFC_01482	CDS	492	rimP		COG0779	Ribosome maturation factor RimP
GBPCPCFC_01482	gene	492	rimP			
GBPCPCFC_01483	CDS	1491	nusA		COG0195	Transcription termination/antitermination protein NusA
GBPCPCFC_01483	gene	1491	nusA			
GBPCPCFC_01484	CDS	2499	infB		COG0532	Translation initiation factor IF-2
GBPCPCFC_01484	gene	2499	infB			
GBPCPCFC_01485	CDS	306	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
GBPCPCFC_01485	gene	306	gatC			
GBPCPCFC_01486	CDS	1479	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
GBPCPCFC_01486	gene	1479	gatA			
GBPCPCFC_01487	CDS	1467	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GBPCPCFC_01487	gene	1467	gatB			
GBPCPCFC_01488	CDS	432	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GBPCPCFC_01488	gene	432	tsaE			
GBPCPCFC_01489	CDS	1650				hypothetical protein
GBPCPCFC_01489	gene	1650				
GBPCPCFC_01490	CDS	2598	yrrB_2			TPR repeat-containing protein YrrB
GBPCPCFC_01490	gene	2598	yrrB_2			
GBPCPCFC_01491	CDS	1293	glpT		COG2271	Glycerol-3-phosphate transporter
GBPCPCFC_01491	gene	1293	glpT			
GBPCPCFC_01492	tRNA	75				tRNA-Gln(ttg)
GBPCPCFC_01492	gene	75				
GBPCPCFC_01493	CDS	1485	tlcA_3		COG3202	ADP,ATP carrier protein 1
GBPCPCFC_01493	gene	1485	tlcA_3			
GBPCPCFC_01494	CDS	534				hypothetical protein
GBPCPCFC_01494	gene	534				
GBPCPCFC_01495	CDS	1338	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
GBPCPCFC_01495	gene	1338	tilS			
GBPCPCFC_01496	CDS	1848	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GBPCPCFC_01496	gene	1848	ftsH			
GBPCPCFC_01497	CDS	786	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
GBPCPCFC_01497	gene	786	sdhB			
GBPCPCFC_01498	tRNA	75				tRNA-Gly(gcc)
GBPCPCFC_01498	gene	75				
GBPCPCFC_01499	CDS	528				Cytochrome c2
GBPCPCFC_01499	gene	528				
GBPCPCFC_01500	CDS	1329				hypothetical protein
GBPCPCFC_01500	gene	1329				
GBPCPCFC_01501	CDS	846				hypothetical protein
GBPCPCFC_01501	gene	846				
GBPCPCFC_01502	CDS	1362				hypothetical protein
GBPCPCFC_01502	gene	1362				
GBPCPCFC_01503	CDS	627	sodB	1.15.1.1		Superoxide dismutase [Fe]
GBPCPCFC_01503	gene	627	sodB			
GBPCPCFC_01504	CDS	1281	fpgS	6.3.2.17		Folylpolyglutamate synthase
GBPCPCFC_01504	gene	1281	fpgS			
GBPCPCFC_01505	CDS	708				hypothetical protein
GBPCPCFC_01505	gene	708				
GBPCPCFC_01506	CDS	714				hypothetical protein
GBPCPCFC_01506	gene	714				
GBPCPCFC_01507	CDS	1074				hypothetical protein
GBPCPCFC_01507	gene	1074				
GBPCPCFC_01508	CDS	1251	ampG_1		COG0477	Protein AmpG
GBPCPCFC_01508	gene	1251	ampG_1			
GBPCPCFC_01509	CDS	396				hypothetical protein
GBPCPCFC_01509	gene	396				
GBPCPCFC_01510	CDS	1251				hypothetical protein
GBPCPCFC_01510	gene	1251				
GBPCPCFC_01511	CDS	651				hypothetical protein
GBPCPCFC_01511	gene	651				
GBPCPCFC_01512	CDS	747	pqqB			Coenzyme PQQ synthesis protein B
GBPCPCFC_01512	gene	747	pqqB			
GBPCPCFC_01513	CDS	723	glnQ			Glutamine transport ATP-binding protein GlnQ
GBPCPCFC_01513	gene	723	glnQ			
GBPCPCFC_01514	CDS	516				hypothetical protein
GBPCPCFC_01514	gene	516				
GBPCPCFC_01515	CDS	1263	nuoF	1.6.5.11		NADH-quinone oxidoreductase subunit F
GBPCPCFC_01515	gene	1263	nuoF			
GBPCPCFC_01516	CDS	729		2.4.2.-	COG2071	Putative glutamine amidotransferase
GBPCPCFC_01516	gene	729				
GBPCPCFC_01517	CDS	720	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GBPCPCFC_01517	gene	720	purC			
GBPCPCFC_01518	CDS	633				hypothetical protein
GBPCPCFC_01518	gene	633				
GBPCPCFC_01519	CDS	1173	dprA		COG0758	DNA processing protein DprA
GBPCPCFC_01519	gene	1173	dprA			
GBPCPCFC_01520	CDS	2433	topA	5.99.1.2		DNA topoisomerase 1
GBPCPCFC_01520	gene	2433	topA			
GBPCPCFC_01521	CDS	1344	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
GBPCPCFC_01521	gene	1344	gltX			
GBPCPCFC_01522	CDS	612	rplY		COG1825	50S ribosomal protein L25
GBPCPCFC_01522	gene	612	rplY			
GBPCPCFC_01523	CDS	573	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
GBPCPCFC_01523	gene	573	pth			
GBPCPCFC_01524	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
GBPCPCFC_01524	gene	1098	ychF			
GBPCPCFC_01525	CDS	669				hypothetical protein
GBPCPCFC_01525	gene	669				
GBPCPCFC_01526	CDS	768				hypothetical protein
GBPCPCFC_01526	gene	768				
GBPCPCFC_01527	CDS	456	def_1	3.5.1.88	COG0242	Peptide deformylase
GBPCPCFC_01527	gene	456	def_1			
GBPCPCFC_01528	CDS	222				hypothetical protein
GBPCPCFC_01528	gene	222				
GBPCPCFC_01529	CDS	1038	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GBPCPCFC_01529	gene	1038	pheS			
GBPCPCFC_01530	CDS	2418	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GBPCPCFC_01530	gene	2418	pheT			
GBPCPCFC_01531	CDS	1272				hypothetical protein
GBPCPCFC_01531	gene	1272				
GBPCPCFC_01532	CDS	723	tolQ		COG0811	Protein TolQ
GBPCPCFC_01532	gene	723	tolQ			
GBPCPCFC_01533	CDS	435	exbD		COG0848	Biopolymer transport protein ExbD
GBPCPCFC_01533	gene	435	exbD			
GBPCPCFC_01534	CDS	1095				hypothetical protein
GBPCPCFC_01534	gene	1095				
GBPCPCFC_01535	CDS	261	lepB_1	3.4.21.89	COG0681	Signal peptidase I
GBPCPCFC_01535	gene	261	lepB_1			
GBPCPCFC_01536	CDS	498	lepB_2	3.4.21.89		Signal peptidase I
GBPCPCFC_01536	gene	498	lepB_2			
GBPCPCFC_01537	CDS	738	rnc	3.1.26.3		Ribonuclease 3
GBPCPCFC_01537	gene	738	rnc			
GBPCPCFC_01538	CDS	939	era			GTPase Era
GBPCPCFC_01538	gene	939	era			
GBPCPCFC_01539	CDS	729	recO			DNA repair protein RecO
GBPCPCFC_01539	gene	729	recO			
GBPCPCFC_01540	CDS	2058	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
GBPCPCFC_01540	gene	2058	dapb3			
GBPCPCFC_01541	CDS	819				hypothetical protein
GBPCPCFC_01541	gene	819				
GBPCPCFC_01542	CDS	1566				hypothetical protein
GBPCPCFC_01542	gene	1566				
GBPCPCFC_01543	CDS	1026	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
GBPCPCFC_01543	gene	1026	ruvB			
GBPCPCFC_01544	CDS	600	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GBPCPCFC_01544	gene	600	ruvA			
GBPCPCFC_01545	CDS	1260	proP_6			Proline/betaine transporter
GBPCPCFC_01545	gene	1260	proP_6			
GBPCPCFC_01546	CDS	1788	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
GBPCPCFC_01546	gene	1788	msbA_1			
GBPCPCFC_01547	CDS	1443				hypothetical protein
GBPCPCFC_01547	gene	1443				
GBPCPCFC_01548	CDS	966	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GBPCPCFC_01548	gene	966	miaA_1			
GBPCPCFC_01549	CDS	633	algC_1	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GBPCPCFC_01549	gene	633	algC_1			
GBPCPCFC_01550	CDS	630	algC_2	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GBPCPCFC_01550	gene	630	algC_2			
GBPCPCFC_01551	CDS	129				hypothetical protein
GBPCPCFC_01551	gene	129				
GBPCPCFC_01552	CDS	747				hypothetical protein
GBPCPCFC_01552	gene	747				
GBPCPCFC_01553	CDS	663	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GBPCPCFC_01553	gene	663	tsaB			
GBPCPCFC_01554	CDS	432	algC_3	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GBPCPCFC_01554	gene	432	algC_3			
GBPCPCFC_01555	CDS	669	algC_4	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GBPCPCFC_01555	gene	669	algC_4			
GBPCPCFC_01556	CDS	291	algC_5	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GBPCPCFC_01556	gene	291	algC_5			
GBPCPCFC_01557	CDS	222	miaA_2	2.5.1.75		tRNA dimethylallyltransferase
GBPCPCFC_01557	gene	222	miaA_2			
GBPCPCFC_01558	CDS	300	miaA_3	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GBPCPCFC_01558	gene	300	miaA_3			
GBPCPCFC_01559	CDS	207				hypothetical protein
GBPCPCFC_01559	gene	207				
GBPCPCFC_01560	CDS	747				hypothetical protein
GBPCPCFC_01560	gene	747				
GBPCPCFC_01561	CDS	267				hypothetical protein
GBPCPCFC_01561	gene	267				
GBPCPCFC_01562	CDS	180	msbA_2	3.6.3.-		Lipid A export ATP-binding/permease protein MsbA
GBPCPCFC_01562	gene	180	msbA_2			
GBPCPCFC_01563	CDS	117				hypothetical protein
GBPCPCFC_01563	gene	117				
GBPCPCFC_01564	CDS	1080	tnpA_4	3.1.-.-		Transposase for transposon Tn5
GBPCPCFC_01564	gene	1080	tnpA_4			
GBPCPCFC_01565	CDS	1293				hypothetical protein
GBPCPCFC_01565	gene	1293				
GBPCPCFC_01566	CDS	297	rpnD_2	3.1.21.-		Recombination-promoting nuclease RpnD
GBPCPCFC_01566	gene	297	rpnD_2			
GBPCPCFC_01567	CDS	1305	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
GBPCPCFC_01567	gene	1305	envZ			
GBPCPCFC_01568	CDS	825	ompR			Transcriptional regulatory protein OmpR
GBPCPCFC_01568	gene	825	ompR			
GBPCPCFC_01569	CDS	888	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GBPCPCFC_01569	gene	888	ilvE			
GBPCPCFC_01570	CDS	909	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
GBPCPCFC_01570	gene	909	dapA			
GBPCPCFC_01571	CDS	459	smpB			SsrA-binding protein
GBPCPCFC_01571	gene	459	smpB			
GBPCPCFC_01572	CDS	741	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
GBPCPCFC_01572	gene	741	rlmE			
GBPCPCFC_01573	CDS	474	nusB		COG0781	Transcription antitermination protein NusB
GBPCPCFC_01573	gene	474	nusB			
GBPCPCFC_01574	CDS	1092	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
GBPCPCFC_01574	gene	1092	mmpA			
GBPCPCFC_01575	CDS	2313	bamA		COG4775	Outer membrane protein assembly factor BamA
GBPCPCFC_01575	gene	2313	bamA			
GBPCPCFC_01576	CDS	723				hypothetical protein
GBPCPCFC_01576	gene	723				
GBPCPCFC_01577	CDS	1452	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
GBPCPCFC_01577	gene	1452	icd			
GBPCPCFC_01578	CDS	1170				hypothetical protein
GBPCPCFC_01578	gene	1170				
GBPCPCFC_01579	CDS	621	ypmQ		COG1999	SCO1 protein 
GBPCPCFC_01579	gene	621	ypmQ			
GBPCPCFC_01580	CDS	393	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
GBPCPCFC_01580	gene	393	ccmE			
GBPCPCFC_01581	CDS	1794				hypothetical protein
GBPCPCFC_01581	gene	1794				
GBPCPCFC_01582	CDS	1512	comM		COG0606	Competence protein ComM
GBPCPCFC_01582	gene	1512	comM			
GBPCPCFC_01583	CDS	1344	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
GBPCPCFC_01583	gene	1344	hslU			
GBPCPCFC_01584	CDS	561	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GBPCPCFC_01584	gene	561	hslV			
GBPCPCFC_01585	CDS	138				hypothetical protein
GBPCPCFC_01585	gene	138				
GBPCPCFC_01586	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
GBPCPCFC_01586	gene	351				
GBPCPCFC_01587	CDS	1014	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
GBPCPCFC_01587	gene	1014	asd2			
GBPCPCFC_01588	CDS	963	glnA	6.3.1.2	COG0174	Glutamine synthetase
GBPCPCFC_01588	gene	963	glnA			
GBPCPCFC_01589	CDS	1764	prsD			Type I secretion system ATP-binding protein PrsD
GBPCPCFC_01589	gene	1764	prsD			
GBPCPCFC_01590	CDS	1524	prsE			Type I secretion system membrane fusion protein PrsE
GBPCPCFC_01590	gene	1524	prsE			
GBPCPCFC_01591	CDS	993				hypothetical protein
GBPCPCFC_01591	gene	993				
GBPCPCFC_01592	CDS	1845	uvrC		COG0322	UvrABC system protein C
GBPCPCFC_01592	gene	1845	uvrC			
GBPCPCFC_01593	tRNA	90				tRNA-Ser(tga)
GBPCPCFC_01593	gene	90				
GBPCPCFC_01594	CDS	1674				hypothetical protein
GBPCPCFC_01594	gene	1674				
GBPCPCFC_01595	CDS	3471	aas		COG0204	Bifunctional protein Aas
GBPCPCFC_01595	gene	3471	aas			
GBPCPCFC_01596	CDS	516				hypothetical protein
GBPCPCFC_01596	gene	516				
